Date,Ticker,Close,return_1d,return_5d,return_20d,ma20_ma60_ratio,close_ma20_ratio,close_ma60_ratio,volatility_5d,volatility_20d,rsi,forward_return_5d,target
2022-05-23,NVDA,16.847652435302734,0.012219717940572972,-0.02120032919855308,-0.150939721772685,-0.1804905001425261,-0.06296888567981562,-0.23209410015257426,0.045509369181298304,0.052990881573890536,37.84829943611139,0.10498298317382204,1
2022-05-24,NVDA,16.105871200561523,-0.04402875935325423,-0.11129453070486084,-0.14019576876998152,-0.18137459760208852,-0.0976351893375016,-0.26130124376169717,0.03493352211057596,0.052472380351463524,31.235419864949847,0.13408450737584698,1
2022-05-25,NVDA,16.92442512512207,0.05082332488366159,0.0021845663807409377,-0.07819718244308982,-0.18060910579735534,-0.047944906707828694,-0.21989472577714553,0.03680101377684039,0.05386695839081036,41.07365140299698,0.15416791526644125,1
2022-05-26,NVDA,17.797813415527344,0.05160519686478704,0.04245459974917232,-0.09761401795878832,-0.18105113995148925,0.006637101492980468,-0.17561569324978676,0.043446312551869114,0.05238368873792328,46.31354276307511,0.048680659895104395,1
2022-05-27,NVDA,18.754955291748047,0.053778621782025526,0.12681191805819325,0.014234039632185613,-0.1773369890551586,0.059983649320384025,-0.12799065949779198,0.04222298678175775,0.051983056040354164,58.937657981061754,-0.0013292995686564613,0
2022-05-31,NVDA,18.616369247436523,-0.0073893028352085555,0.10498298317382204,-0.044079152589931336,-0.17662009023521252,0.05470964992312011,-0.13157326361825072,0.04453995394399968,0.05059098354783438,55.43663317822307,0.013603318491294258,1
2022-06-01,NVDA,18.265419006347656,-0.01885170176978479,0.13408450737584698,-0.0654015161311573,-0.17766864339132327,0.038587057681100045,-0.1459372959008871,0.035951341626654365,0.05073213700083965,59.09383540844215,0.018119135285505683,1
2022-06-02,NVDA,19.533628463745117,0.06943226744246767,0.15416791526644125,-0.03649090944841771,-0.17817093312061594,0.11303953489872165,-0.08527175763431993,0.03990975367884635,0.05252268016745358,66.90077155829948,-0.07861298531321426,0
2022-06-03,NVDA,18.664222717285156,-0.04450815413396436,0.048680659895104395,-0.006580645829359244,-0.1757061449994246,0.06387494318139741,-0.12305442184648785,0.04887099735602183,0.0507913720572456,55.36505170487833,-0.0930771755716766,0
2022-06-06,NVDA,18.730024337768555,0.0035255483970655366,-0.0013292995686564613,0.0059437169282019475,-0.1729458909234045,0.06728905369558102,-0.11729420256859857,0.0424948757525095,0.05074049708076258,58.38656018485333,-0.16691621027325354,0
2022-06-07,NVDA,18.869613647460938,0.0074527030598088295,0.013603318491294258,0.11657835417784956,-0.16623107833162898,0.06924144614365413,-0.10849971244567591,0.04232915502024541,0.04567589565991418,54.511499471325784,-0.16309059272754622,0
2022-06-08,NVDA,18.596372604370117,-0.014480478943329489,0.018119135285505683,0.060070581092582565,-0.16197982285188417,0.05062153566202765,-0.11955795456888207,0.04179620991491469,0.045275199637236946,61.68163590154675,-0.11373892227115168,0
2022-06-09,NVDA,17.998031616210938,-0.03217514516882558,-0.07861298531321426,0.08549692031446687,-0.155353908870285,0.012762153838218104,-0.14457440551643796,0.02240495790321823,0.04399314427252865,55.98571889102213,-0.13558286259059837,0
2022-06-10,NVDA,16.92700958251953,-0.05950773154141642,-0.0930771755716766,0.04961932998481866,-0.14839549894705129,-0.04964465018480435,-0.1906731064976298,0.02757728146717426,0.04578897171916884,51.689161472168486,-0.0644516592695491,0
2022-06-13,NVDA,15.603679656982422,-0.0781786008382549,-0.16691621027325354,-0.11610147864173359,-0.14711830944091198,-0.1188724639499682,-0.24850245745548516,0.03426211160394985,0.04393391346109709,43.44542112114052,0.05873333999933017,1
2022-06-14,NVDA,15.792157173156738,0.012079042912802596,-0.16309059272754622,-0.08252153813779861,-0.14326152456417152,-0.10463847125267234,-0.2329093288971218,0.035738596006412195,0.04383904698570326,48.24466935571228,0.0330891862005811,1
2022-06-15,NVDA,16.48124122619629,0.04363457414233718,-0.11373892227115168,-0.09058199732886796,-0.1401670550314812,-0.06120089448390709,-0.19278960037028658,0.05032950485574475,0.04325916435714787,47.48378771621973,-0.018273060602248536,0
2022-06-16,NVDA,15.557806968688965,-0.056029412156140324,-0.13558286259059837,-0.0787401099014664,-0.13574263930666097,-0.11043231098072404,-0.2311845769301275,0.0525198073807141,0.04238589739570369,37.35404739161349,0.09774988793053718,1
2022-06-17,NVDA,15.83603572845459,0.017883546204524592,-0.0644516592695491,-0.0724507611414027,-0.13184780781374483,-0.09131025715166063,-0.21111900772904968,0.0521683673254167,0.04253558148837705,32.153177497081316,0.06227962214685001,1
2022-06-21,NVDA,16.5201358795166,0.04319895223732062,0.05873333999933017,-0.0074577247768492505,-0.12375716917149693,-0.05171809951259132,-0.16907478309348023,0.04073274670674665,0.043391433426634596,37.9847433364156,-0.035252869976120205,0
2022-06-22,NVDA,16.314706802368164,-0.012435071881167103,0.0330891862005811,-0.031633228129625435,-0.11673438345925624,-0.062075407339825306,-0.17156345639528492,0.042193076339067256,0.04339189748029968,38.62915710327045,-0.049999970772557356,0
2022-06-23,NVDA,16.180078506469727,-0.008251959261621256,-0.018273060602248536,0.004607469225608618,-0.10751628205629205,-0.07001349559681169,-0.17000218691276991,0.03707798377676671,0.042234022569346844,27.475153470827408,-0.06570100439454296,0
2022-06-24,NVDA,17.078580856323242,0.055531396185392046,0.09774988793053718,0.009108476657936793,-0.09826110995816817,-0.01880473806976435,-0.11521807359272496,0.03021605483142644,0.042537899842082186,39.39115860334845,-0.15199090472013088,0
2022-06-27,NVDA,16.822298049926758,-0.015006094976655948,0.06227962214685001,-0.05481096710169564,-0.09233547736920877,-0.03081273670423701,-0.12030310532080835,0.033922912199399295,0.040972071205957486,37.553475240425485,-0.11292915009066606,0
2022-06-28,NVDA,15.937753677368164,-0.05258166095579586,-0.035252869976120205,-0.15021105465494855,-0.09077311346115657,-0.07426146777753251,-0.15829363659832707,0.03899374896239726,0.040245278988646625,32.56639595041638,-0.053310009498594546,0
2022-06-29,NVDA,15.498971939086914,-0.02753096497559293,-0.049999970772557356,-0.16745463451628062,-0.09008808650666555,-0.09152291520577482,-0.17336587741004028,0.040131282571501614,0.04049798104050141,31.937640798488573,0.020332023738835803,1
2022-06-30,NVDA,15.11703109741211,-0.02464297910699398,-0.06570100439454296,-0.17236877554472796,-0.08863169227514833,-0.1056582382862189,-0.18492526209924876,0.04066286384209485,0.040597678063091724,32.764571519073854,0.044791940828279975,1
2022-07-01,NVDA,14.482791900634766,-0.041955274993508485,-0.15199090472013088,-0.25857134389982006,-0.0929799976575939,-0.13018496594383233,-0.21106036577291476,0.014874588277257055,0.03678662789257143,34.57128739597297,0.04331079021971629,1
2022-07-05,NVDA,14.92257022857666,0.03036557667604267,-0.11292915009066606,-0.2004719159959074,-0.09544179758371296,-0.09358817331890257,-0.1800977474084834,0.0320356400930354,0.03734540062276255,45.16082345446446,0.007885566522696674,0
2022-07-06,NVDA,15.088111877441406,0.011093373750571178,-0.053310009498594546,-0.19444248414473952,-0.09797325152341219,-0.07328289599346871,-0.16407638391534873,0.0300656585644351,0.037532383307587666,44.98151185282138,0.0022470089182551334,0
2022-07-07,NVDA,15.81409740447998,0.048116393418583536,0.020332023738835803,-0.161927864558695,-0.10042687161364172,-0.01949197122527102,-0.11796132514717561,0.037490834520159395,0.039577641540122464,45.26943457939311,-0.03064704660992712,0
2022-07-08,NVDA,15.79415225982666,-0.0012612256104904684,0.044791940828279975,-0.1506863948233076,-0.10319166327606677,-0.012146951656368588,-0.11408515078728076,0.03425027672931807,0.03957486904125892,51.9221539516363,-0.00479875788046269,0
2022-07-11,NVDA,15.110053062438965,-0.0433134483024924,0.04331079021971629,-0.16046080012276187,-0.10600093471808547,-0.04632112069897576,-0.1474119733257806,0.0347597178450646,0.04001801304737363,44.461359724662834,0.06263182008072565,1
2022-07-12,NVDA,15.040243148803713,-0.004620097186077254,0.007885566522696674,-0.11146484111784727,-0.10535330621719508,-0.0450411821970268,-0.14564925095383396,0.03285262934464684,0.038133075793290075,37.54195952296925,0.12664108273764518,1
2022-07-13,NVDA,15.122014999389648,0.005436870253819004,0.0022470089182551334,-0.030868658430656448,-0.1015559949520145,-0.03837875055629214,-0.13603715331054722,0.032557404588543414,0.03407838035399657,39.74619742153712,0.17429443495451924,1
2022-07-14,NVDA,15.329442024230955,0.013716890563174156,-0.03064704660992712,-0.029300313051107363,-0.09738688159646502,-0.023752019942440916,-0.11882576638509457,0.022001198700454614,0.0341134506320769,42.77732170501643,0.17421277789684475,1
2022-07-15,NVDA,15.71835994720459,0.025370650957737384,-0.00479875788046269,-0.04628785347666231,-0.09401274873940069,0.003453602212555751,-0.09088382916389981,0.02625099159186187,0.033086628520085454,37.35634558013062,0.09878202718801443,1
2022-07-18,NVDA,16.05642318725586,0.02150753902994773,0.06263182008072565,0.032049261156819275,-0.0878565166140689,0.0234065937669643,-0.0665063446412707,0.0121554407062982,0.030872129400226798,42.98758040359671,0.05732550583914109,1
2022-07-19,NVDA,16.944955825805664,0.05533814275990445,0.12664108273764518,0.0700251070637925,-0.08180557654542786,0.07623656661806932,-0.01180558621339356,0.018974502178999812,0.03295042206752744,59.215303787205336,-0.02701260699386998,0
2022-07-20,NVDA,17.75769805908203,0.04796366786856021,0.17429443495451924,0.07491234869925556,-0.07667207462077352,0.12344157464522221,0.037304978401944355,0.017921931702092348,0.03326520494060102,69.3424005540293,-0.000954657219197852,0
2022-07-21,NVDA,18.00002670288086,0.01364639960610714,0.17421277789684475,0.10330065510390063,-0.07008147166525658,0.13273379920679562,0.05335014755340617,0.017940693861429425,0.03309191424536844,75.29306264731781,-0.003656699795850371,0
2022-07-22,NVDA,17.27105140686035,-0.04049856747733804,0.09878202718801443,0.0674269225550661,-0.06555781678924644,0.08314157870327832,0.01213318152983378,0.03785707995816147,0.03454798972806549,74.06194920995682,0.0487324965585334,1
2022-07-25,NVDA,16.976865768432617,-0.017033452770042645,0.05732550583914109,-0.005955710766973099,-0.06459206423012198,0.0650316290127666,-0.003760962375537358,0.04114991936868667,0.03258772005999212,68.1849947127146,0.08323563576037896,1
2022-07-26,NVDA,16.487228393554688,-0.02884144703484537,-0.02701260699386998,-0.01991818569482129,-0.0626085757651983,0.03540280252999106,-0.029422292279706497,0.0357987220849393,0.033070892387462324,61.71314249909542,0.12054676647166551,1
2022-07-27,NVDA,17.740745544433594,0.07602958611096455,-0.000954657219197852,0.11312710081758293,-0.05660648339475072,0.10785203226742945,0.04514042459904255,0.04670824983035974,0.03486339914632432,64.82047685525835,0.06200084719704635,1
2022-07-28,NVDA,17.934206008911133,0.010904866652475143,-0.003656699795850371,0.15712229684620516,-0.047993215050396554,0.11148172234748155,0.05813814102227366,0.04653346292728593,0.033968884617298765,66.03404376819097,0.06845020610593422,1
2022-07-29,NVDA,18.112712860107425,0.009953429279645709,0.0487324965585334,0.19816601179104198,-0.03780191101841468,0.11222009732250005,0.07017605217062228,0.040620153693406554,0.03309593980285467,74.34111579969162,0.04547718590378236,1
2022-08-01,NVDA,18.38994598388672,0.01530599672840216,0.08323563576037896,0.2697790667751503,-0.024449964160564885,0.11585786283263078,0.08857517807808857,0.03766650323221241,0.03079867697818411,76.27094507004202,-0.03513919018655354,0
2022-08-02,NVDA,18.47471046447754,0.004609283826341404,0.12054676647166551,0.23803809809509535,-0.01363195720580257,0.10904920252404926,0.09393069125611175,0.029687573620996714,0.03054799307992432,76.28207850213303,-0.07772853982353423,0
2022-08-03,NVDA,18.840686798095703,0.01980958425962065,0.06200084719704635,0.24871070357483638,-0.00273984819353168,0.11842168709631173,0.11535738145731433,0.005741551613173066,0.030608937471396463,76.85735023251573,-0.042131734674394905,0
2022-08-04,NVDA,19.161806106567383,0.01704392795830234,0.06845020610593422,0.21169141788256773,0.004926152162882058,0.12629275614842883,0.13184104564516796,0.00606493844432352,0.029423931170114555,76.61480436537883,-0.06625042739594311,0
2022-08-05,NVDA,18.93642807006836,-0.011761836814629834,0.04547718590378236,0.1989518499346279,0.012816705805697604,0.10286074714608806,0.11699578888691131,0.012958102970349173,0.02972855978838748,72.65452225645015,-0.014745558635241074,0
2022-08-08,NVDA,17.743738174438477,-0.06298388963413293,-0.03513919018655354,0.1743001894908236,0.019418469877739097,0.0255331526882403,0.04544743732233969,0.033867097135771254,0.031820535367644016,55.996400945238705,0.06963408657731973,1
2022-08-09,NVDA,17.038698196411133,-0.03973457966388505,-0.07772853982353423,0.13287385235965243,0.024388538357408507,-0.0208706690817293,0.003008864162234559,0.03592310977099643,0.033509088330733544,44.51380720645042,0.1049396156018263,1
2022-08-10,NVDA,18.04689598083496,0.05917105713135906,-0.042131734674394905,0.19341873299050194,0.03259861499157091,0.028422667795031442,0.06194782239108587,0.047914012834076425,0.03549053845077558,50.320203007638334,0.013151449131457493,1
2022-08-11,NVDA,17.8923282623291,-0.008564781371267594,-0.06625042739594311,0.16718718359396512,0.03944615040534649,0.01222274874493845,0.052151039535644594,0.04594218951859107,0.03569950827950125,54.60595790315565,0.04631599684161136,1
2022-08-12,NVDA,18.65719985961914,0.04274857838934332,-0.014745558635241074,0.1869686101021757,0.047538409075087884,0.04679190348469309,0.0965547252090384,0.05227399485659698,0.03634099727070283,61.644791296837695,-0.04596694700516657,0
2022-08-15,NVDA,18.979307174682617,0.01726450472134533,0.06963408657731973,0.18203830039474034,0.05396825274297923,0.05620374306315945,0.11320521361687264,0.03960422955943888,0.036277885415789114,67.6807628279434,-0.1049809645084534,0
2022-08-16,NVDA,18.826732635498047,-0.00803899414137188,0.1049396156018263,0.11105232902564444,0.05767363650464841,0.042255603809508546,0.10236627464855097,0.03024959809966358,0.03475495658973241,59.13133260971648,-0.08994127021274223,0
2022-08-17,NVDA,18.284238815307617,-0.02881508069900296,0.013151449131457493,0.029651408334217644,0.05752267837864178,0.010749781373143197,0.06889081596835278,0.0276188140959188,0.034092397629847566,52.78001470006356,-0.06070346697082585,0
2022-08-18,NVDA,18.72102928161621,0.023888906217026218,0.04631599684161136,0.0400556393963547,0.057699555827087634,0.0328372033116584,0.09243145118443263,0.02805537813326756,0.034352323373890936,54.64094123508728,-0.04581052816898179,0
2022-08-19,NVDA,17.799585342407227,-0.04921972640221384,-0.04596694700516657,0.030602302262671355,0.057499695838568954,-0.019428393533548305,0.036954175586209725,0.03075179035481689,0.03497684143813353,45.89914286085261,-0.08902478528701285,0
2022-08-22,NVDA,16.986841201782227,-0.04566084686751948,-0.1049809645084534,0.0005875898110803135,0.057464667239003786,-0.06422783582272162,-0.010453999796751878,0.030195064735875857,0.036358946224810625,40.61399050512285,-0.07238465272332784,0
2022-08-23,NVDA,17.133432388305664,0.008629690757811836,-0.08994127021274223,0.03919421623367558,0.06003062163377493,-0.057829386828466944,-0.001270299234704897,0.03286450797541903,0.03571878868868102,38.9234405886623,-0.09970306761114756,0
2022-08-24,NVDA,17.1743221282959,0.0023865469021924213,-0.06070346697082585,-0.031927824832334584,0.06000751184053388,-0.05410773270196323,0.002652908727793113,0.03331265145007874,0.03126063804832259,36.61875680931754,-0.12356308786555215,0
2022-08-25,NVDA,17.8634090423584,0.04012309242337908,-0.04581052816898179,-0.003947594140357058,0.06057787605291565,-0.01596376159965085,0.04364706368174276,0.03812763055507519,0.032511512600331444,43.20020963676418,-0.22196180030027002,0
2022-08-26,NVDA,16.214981079101562,-0.09227958444818796,-0.08902478528701285,-0.10477347019537564,0.05714491171806513,-0.10207678199812098,-0.050765038975802645,0.05192200429939922,0.03841584452153009,40.841188796917095,-0.16070104407315566,0
2022-08-29,NVDA,15.757254600524902,-0.028228616261945172,-0.07238465272332784,-0.14315927766555603,0.053319922268123765,-0.12101663691734554,-0.07414931232280442,0.050099895593441864,0.03844976948714368,42.088402522542935,-0.14783867676664297,0
2022-08-30,NVDA,15.425176620483398,-0.02107460902678071,-0.09970306761114756,-0.1650653118411607,0.04768403398058063,-0.13215938613913125,-0.09077724481806149,0.04849993598007754,0.038471206801755885,32.339125143390476,-0.11313192951608309,0
2022-08-31,NVDA,15.052209854125977,-0.024179092112446288,-0.12356308786555215,-0.2010795564179031,0.04027723543000716,-0.1440206121390436,-0.10954412881093445,0.046888123714400376,0.03803667335207323,31.414766339089397,-0.07286605041529115,0
2022-09-01,NVDA,13.898414611816406,-0.07665288044023,-0.22196180030027002,-0.2746813878336364,0.029755965852086286,-0.19762575902310775,-0.1737503385080056,0.033405923383026524,0.040180028493055346,20.367663337042075,0.0325949542540922,1
2022-09-02,NVDA,13.609216690063477,-0.020807979171023838,-0.16070104407315566,-0.2813208151132407,0.018956085629401764,-0.20205120337210258,-0.1869252176553461,0.0239266824937329,0.04019080590298804,16.42353367695216,0.06318676736813766,1
2022-09-06,NVDA,13.427722930908203,-0.01333609150979187,-0.14783867676664297,-0.24324159887277297,0.010662558305243985,-0.20260322857223212,-0.19410093900447023,0.025714265693219863,0.03861244973600498,16.364354511819982,-0.0245155038484407,0
2022-09-07,NVDA,13.680096626281738,0.01879497340480696,-0.11313192951608309,-0.19711609017388532,0.0038441541430220827,-0.17943313949538986,-0.17627875399895432,0.03436844023623091,0.038706951808802396,20.24058571602754,-0.04273002402782211,0
2022-09-08,NVDA,13.955414772033691,0.020125453297093143,-0.07286605041529115,-0.22671384669952377,-0.00683106749058271,-0.15251953642333382,-0.15830873266697643,0.03940661542466306,0.03590776040041613,18.540201496967725,-0.07583990036979327,0
2022-09-09,NVDA,14.351432800292969,0.02837737428291187,0.0325949542540922,-0.19790020673224573,-0.0160842042382503,-0.11899815300730798,-0.1331683666486141,0.022105144391174125,0.03703410504689525,25.540534799527975,-0.08264407616724723,0
2022-09-12,NVDA,14.469139099121094,0.008201710621236424,0.06318676736813766,-0.22447424007942962,-0.026760898946851963,-0.10020577703364353,-0.12428507930740729,0.016092090457369566,0.03518942628229391,30.187025333270498,-0.0774214750442791,0
2022-09-13,NVDA,13.098535537719728,-0.09472599247349978,-0.0245155038484407,-0.30985175501071627,-0.04218091266392676,-0.17026767773621898,-0.20526654435606473,0.05130767598709791,0.03898858823199809,23.376445547923822,0.003427058692475393,0
2022-09-14,NVDA,13.095545768737791,-0.0002282521563824469,-0.04273002402782211,-0.30441749918698213,-0.05695404298205364,-0.155120626397515,-0.2032399225563215,0.0498949773010306,0.039128525554688924,22.951631253845942,0.010130810698622206,1
2022-09-15,NVDA,12.897037506103516,-0.015158456634023043,-0.07583990036979327,-0.29463634574133435,-0.06992542190053841,-0.15321205973163343,-0.21242406371518685,0.04741821759086948,0.03903483692490445,14.773528855491335,-0.028463217131865948,0
2022-09-16,NVDA,13.165371894836426,0.02080589349344142,-0.08264407616724723,-0.29676025303989895,-0.08395241113047869,-0.11953548947316484,-0.19345260804670938,0.04579134869470377,0.03887248130906872,23.10328231524538,-0.05167450410517471,0
2022-09-19,NVDA,13.348917007446287,0.013941506102220336,-0.0774214750442791,-0.2500433717608743,-0.09496921329226982,-0.09377363421821383,-0.17983723924122275,0.046621104700584885,0.03865699826943187,27.679617068644035,-0.08623529847141098,0
2022-09-20,NVDA,13.143424987792969,-0.015393909448885745,0.003427058692475393,-0.22625844136260098,-0.10316234417737702,-0.0959294775557471,-0.18919551195276219,0.01651444125822738,0.037919050184903796,28.344693531692386,-0.05790828246944524,0
2022-09-21,NVDA,13.228214263916016,0.006451079243180224,0.010130810698622206,-0.2279297011762299,-0.11192613005218943,-0.0777099490562767,-0.1809383052440443,0.01668045661953016,0.03785964791344796,31.68739977656419,-0.039589747893198135,0
2022-09-22,NVDA,12.529946327209473,-0.05278625843030693,-0.028463217131865948,-0.2704255670990642,-0.12322120723258179,-0.11201719182598735,-0.22143550545096724,0.029776779704822322,0.03874497088833632,34.877594280615966,-0.027147487011744964,0
2022-09-23,NVDA,12.485057830810549,-0.0035824971014797313,-0.05167450410517471,-0.30108201624866215,-0.13723787498263518,-0.09800834197106878,-0.221795760371023,0.026193514522334333,0.03665427737460529,36.868311702779486,-0.030121531994880546,0
2022-09-26,NVDA,12.197769165039062,-0.02301059952341722,-0.08623529847141098,-0.24774693812255033,-0.14717134014393218,-0.10578751352597027,-0.23738996353379105,0.02262265592636149,0.03217420794919213,35.97903454177958,0.023225278430008878,1
2022-09-27,NVDA,12.382311820983888,0.015129213665869168,-0.05790828246944524,-0.2141834263075617,-0.15587393520775727,-0.08088866670545902,-0.2241541671201277,0.027069698315342644,0.03259626680855436,34.97340360922939,0.0607427951534969,1
2022-09-28,NVDA,12.704512596130373,0.026021051626277103,-0.039589747893198135,-0.17637814407519992,-0.1624574460359779,-0.0473531281393299,-0.20211770591597789,0.031394293382885956,0.033551905921039245,35.67179889618542,0.037138801230808705,1
2022-09-29,NVDA,12.189789772033691,-0.040514960349872786,-0.027147487011744964,-0.19016610250804233,-0.1689246291758193,-0.07603364802357748,-0.23211432140212918,0.027180005666565688,0.03413212150167302,25.89539631396292,0.07446791448640622,1
2022-09-30,NVDA,12.108988761901855,-0.00662858110295006,-0.030121531994880546,-0.12875035749711938,-0.17133729767443262,-0.07589113154519744,-0.23422544782322097,0.027169058977826545,0.030302914446957704,23.46341650670138,-0.005189807670119229,0
2022-10-03,NVDA,12.48106575012207,0.03072733780964998,0.023225278430008878,-0.0828960964935701,-0.1720131885026781,-0.04337766310665825,-0.20792932146856502,0.029211311427306527,0.03119277692867941,41.047135477162335,-0.06729530953028962,0
2022-10-04,NVDA,13.134448051452637,0.05234988056401968,0.0607427951534969,-0.02184099872812395,-0.1712119483957657,0.00783412250952864,-0.1647191212650646,0.036330073057294555,0.033512076569088174,50.47455226287165,-0.12007289616304773,0
2022-10-05,NVDA,13.176342964172363,0.003189697241605227,0.037138801230808705,-0.03682383800868627,-0.17117635280309107,0.013006650715202905,-0.1603961331195003,0.035616449397882444,0.03321821393544155,53.54248286956679,-0.12938141542979698,0
2022-10-06,NVDA,13.097537994384766,-0.005980792242724298,0.07446791448640622,-0.061472682228556175,-0.1721296397103914,0.010279676724221254,-0.16361940003704967,0.02593007283579241,0.03284130600981314,49.09619823587816,-0.08910885610092034,0
2022-10-07,NVDA,12.04614543914795,-0.08027406033771955,-0.005189807670119229,-0.16063116437391256,-0.17661292697943431,-0.06248419078929546,-0.2280616019434909,0.05043448240608722,0.036249878640635884,35.902404812556,-0.07030488313197236,0
2022-10-10,NVDA,11.641148567199709,-0.03362045344663267,-0.06729530953028962,-0.19544981305025722,-0.18211250126100975,-0.08392273624917834,-0.2507518580991822,0.04881827656553179,0.03646724745206169,34.416382133711295,0.0186803416405954,1
2022-10-11,NVDA,11.55735683441162,-0.007197892227248315,-0.12007289616304773,-0.11766038263361511,-0.18312983246165382,-0.08496780537121329,-0.2525374978706024,0.033921191699607764,0.03055834068614913,32.66404691100173,0.03288445103367388,1
2022-10-12,NVDA,11.471569061279297,-0.007422784842715302,-0.12938141542979698,-0.124009853131537,-0.1835645107312417,-0.08588324932539515,-0.25368264341421143,0.03201211888644726,0.03053178191131763,37.41995701114805,0.04791304411441466,1
2022-10-13,NVDA,11.930431365966797,0.03999996009580986,-0.08910885610092034,-0.07494792037933307,-0.1815373230574765,-0.0456431771096939,-0.21889455997883833,0.04391518710200787,0.03212467769661961,43.99825882137314,0.01956520418444052,1
2022-10-14,NVDA,11.19924259185791,-0.06128770634351943,-0.07030488313197236,-0.14934096193284507,-0.18190252806510887,-0.09703269391747182,-0.2612847296540247,0.037505229945262876,0.034056966089546364,40.14179947224881,0.11035899154723428,1
