Date,Close,High,Low,Open,Volume,MA20,MA60,RSI,signal,sentiment_score,final_signal
2022-01-03,23.019460678100582,23.047541726821684,22.97031994752194,23.026480572053103,1771660,,,,Hold,0,Hold
2022-01-04,23.66532516479492,23.71446589307531,23.17390609870337,23.201987146111147,5813720,,,,Hold,0,Hold
2022-01-05,23.335376739501953,23.763612422235592,23.216032634510995,23.728511474810823,5120060,,,,Hold,0,Hold
2022-01-06,23.74254608154297,23.74254608154297,23.13880288511637,23.15284267098587,5170110,,,,Hold,0,Hold
2022-01-07,24.128662109375,24.128662109375,23.89699237389057,23.97421561905205,5531460,,,,Hold,0,Hold
2022-01-10,24.620079040527344,24.69730080615023,24.1567410822362,24.198861911402258,6838480,,,,Hold,0,Hold
2022-01-11,24.86578941345215,24.957050967693498,24.591997386174008,24.921951502916684,7312140,,,,Hold,0,Hold
2022-01-12,24.928977966308594,25.062361859259244,24.816653757774652,25.062361859259244,7182670,,,,Hold,0,Hold
2022-01-13,24.921951293945312,25.02023568613954,24.83068679464758,24.978113382938925,4171310,,,,Hold,0,Hold
2022-01-14,25.188720703125,25.188720703125,24.964072332026124,25.03427715736088,4446420,,,,Hold,0,Hold
2022-01-17,25.272968292236328,25.2940279748244,25.146604305063573,25.18872367023972,4503356,,,,Hold,0,Hold
2022-01-18,25.216806411743164,25.364233028605906,25.13256178901526,25.27296851162104,4642440,,,,Hold,0,Hold
2022-01-19,25.22382164001465,25.3431657119507,25.069375157464965,25.308066247158703,4824903,,,,Hold,0,Hold
2022-01-20,25.26594352722168,25.26594352722168,24.92195110299907,25.034275280125705,5415740,,,87.03697647477618,Hold,0,Hold
2022-01-21,24.957054138183594,25.16064284303912,24.943014350489285,25.16064284303912,7525210,,,78.99160095548771,Hold,0,Hold
2022-01-24,25.034278869628903,25.167662744408737,24.627102932707153,24.69028492317244,3319360,,,74.68356519980692,Hold,0,Hold
2022-01-25,24.711347579956055,24.992158080108084,24.570940856968942,24.74644705133619,6998090,,,74.87303256503532,Hold,0,Hold
2022-01-26,24.78856658935547,25.020237803654865,24.676242401862005,24.71134481513691,5543340,,,71.46969979313904,Hold,0,Hold
2022-01-27,24.75347137451172,24.816653372603632,24.563922434413612,24.641145694809943,6269670,,,64.98330512738421,Hold,0,Hold
2022-01-28,24.444570541381836,24.71134118393372,24.367347305599903,24.570934497287993,10236160,24.60428590774536,,45.38742945825341,Hold,0,Hold
2022-01-31,24.711347579956055,24.95705566290576,24.49371907411046,24.507758862662513,4943070,24.688880252838135,,45.98553897654347,Hold,0,Hold
2022-02-03,25.06235694885254,25.40635234768416,24.7815464825362,25.40635234768416,7525540,24.758731842041016,,53.01572789491162,Hold,0,Hold
