Date,Close,High,Low,Open,Volume,MA20,MA60,RSI,signal,sentiment_score,final_signal
2024-02-16,72.4841537475586,74.2699807907232,72.37235296886776,73.96851471281462,495327000,66.50503940582276,55.27485383351644,77.29421080480384,Hold,0.0,Hold
2024-02-20,69.32877349853516,71.82832841143384,67.61381946264177,71.81934169951924,704833000,66.99407043457032,55.59948342641194,65.57225295891814,Buy,0.0,Buy
2024-02-21,67.35228729248047,68.76577530674938,66.13045996080022,67.88533642606332,673755000,67.37334632873535,55.91160011291504,63.404742250630306,Buy,0.0,Buy
2024-02-22,78.39865112304688,78.43558041658676,74.08831180865685,74.8918837924214,865100000,68.23062267303467,56.42346032460531,74.43370114195245,Hold,0.0,Hold
2024-02-23,78.67716217041016,82.24781162101127,77.43237298519631,80.64666119604064,829388000,69.08909683227539,56.93221015930176,71.90778077548201,Hold,0.0,Hold
2024-02-26,78.95166778564453,80.5029113343283,78.36570371037314,79.55858308487059,503973000,69.99054470062256,57.45253874460856,68.7764628800671,Buy,0.0,Buy
2024-02-27,78.56135559082031,79.33898034064636,77.0250924240117,79.24014935736925,391705000,70.80090427398682,57.96105543772379,70.7304474477526,Hold,0.0,Hold
2024-02-28,77.52520751953125,78.79295085611872,76.98816006177154,77.48228454390929,393110000,71.54403381347656,58.47509371439616,65.47845417996197,Buy,0.0,Buy
2024-02-29,78.97161865234375,79.84805903387235,78.2109697529952,78.95365284686739,507289000,72.42172317504883,59.01332194010417,68.6253997713574,Buy,0.0,Buy
2024-03-01,82.13300323486328,82.15396968894088,79.29404786978826,79.85804776923267,479135000,73.38261489868164,59.62511781056722,69.43677137346002,Buy,0.0,Buy
2024-03-04,85.08576965332031,87.5394087840452,83.5704651854909,83.98073146925641,615616000,74.33477249145508,60.26849098205567,72.43896165763813,Hold,0.0,Hold
2024-03-05,85.81549835205078,85.94827183043155,83.27290109267872,85.12269695886387,520639000,75.16509857177735,60.94171161651611,73.41478678917873,Hold,0.0,Hold
2024-03-06,88.54676055908203,89.56899358821315,86.87964744648528,87.86993807352297,582520000,76.18733940124511,61.642268880208334,74.25466619383639,Hold,0.0,Hold
2024-03-07,92.5089111328125,92.60674140930558,89.44720809741612,90.00224735235656,608119000,77.31405410766601,62.39372234344482,80.10250588590415,Hold,0.0,Hold
2024-03-08,87.37679290771484,97.23174040772028,86.35655527181379,94.97364703765751,1142269000,78.20702285766602,63.074264462788896,69.45553431934215,Buy,0.0,Buy
2024-03-11,85.62582397460938,88.64359662209651,84.02060015441661,86.27969121669621,678364000,78.88806228637695,63.70848744710286,72.10122112550644,Hold,0.0,Hold
2024-03-12,91.75422668457033,91.80114256968416,86.0011815049168,87.8969031445505,668075000,79.86978302001953,64.43767992655437,79.74320350980499,Hold,0.0,Hold
2024-03-13,90.73099517822266,91.34592838246506,88.28222971094472,90.8977065097518,635713000,80.80633087158203,65.14545974731445,69.89222381629929,Buy,0.0,Buy
2024-03-14,87.79207611083984,90.48941185201532,86.45039611721776,89.42225831640668,602318000,81.50749053955079,65.7952735265096,63.54036188629137,Buy,0.0,Buy
2024-03-15,87.68526458740234,89.39131202190967,86.10799973550625,86.77983369344113,642086000,82.26529998779297,66.42355874379476,63.038871608467296,Buy,0.0,Buy
2024-03-18,88.30220794677734,92.2453818170238,86.93457169204753,90.23186761392957,668976000,83.0562026977539,67.06999575297037,64.44491057243911,Buy,0.0,Buy
2024-03-19,89.24356079101562,90.38757708954982,84.86314090656104,86.55021612428985,672171000,84.05194206237793,67.75696118672688,67.42638125765549,Buy,0.0,Buy
2024-03-20,90.21588134765624,90.25381771221528,88.07059173697641,89.6418701073994,479063000,85.19512176513672,68.44550793965658,66.96051069525976,Buy,0.0,Buy
2024-03-21,91.27704620361328,92.48795583781607,90.24882671788193,92.140557424416,480372000,85.83904151916504,69.15440266927084,64.72558828487331,Buy,0.0,Buy
2024-03-22,94.12610626220705,94.61425987373234,90.67707334814835,90.983542177901,586719000,86.61148872375489,69.90331179300944,64.60737055618796,Buy,0.0,Buy
2024-03-25,94.8378677368164,96.59882008344006,93.34844863498571,93.7787037697564,552136000,87.40579872131347,70.66178754170735,64.5868086443783,Buy,0.0,Buy
2024-03-26,92.4011001586914,96.20851455285562,92.34220396856466,95.68541767838448,513648000,88.09778594970703,71.37790362040202,56.29136681150706,Buy,0.0,Buy
2024-03-27,90.09410095214844,93.07893385392306,88.96904884364167,92.95115660792447,586067000,88.72623062133789,72.05556971232096,45.83320388093891,Buy,0.0,Buy
2024-03-28,90.1999053955078,91.1422748017344,89.03891256279711,89.8445176119648,435212000,89.28764495849609,72.75752601623535,55.893637984468185,Buy,0.0,Buy
2024-04-01,90.20689392089844,92.0656767674512,89.04989954343785,90.14300911365386,452441000,89.69133949279785,73.46956437428793,60.31469216196771,Buy,0.0,Buy
2024-04-02,89.2974853515625,89.93837466379745,87.46864919133169,88.29521422423707,433064000,89.90192527770996,74.159308497111,42.76898755496069,Buy,0.0,Buy
2024-04-03,88.81031036376953,90.21787822523544,88.24728931215489,88.33114383542578,370067000,90.05166587829589,74.82264893849691,44.16257637984573,Buy,0.0,Buy
2024-04-04,85.756591796875,90.47742601324012,85.73163346290652,90.24981545155312,434965000,89.91215744018555,75.38258730570475,43.856542513384376,Buy,0.0,Buy
2024-04-05,87.8559799194336,88.32816244191248,85.7775755946387,86.71594667786945,399678000,89.6795108795166,75.96275838216145,50.45992963750737,Buy,0.0,Buy
2024-04-08,86.98246765136719,88.67653442305598,86.5821594652945,88.54675414355297,283220000,89.65979461669922,76.50824006398518,46.492929333887496,Buy,0.0,Buy
2024-04-09,85.20654296875,87.4836082761363,82.87857850073121,87.29094090122678,501700000,89.63883056640626,77.01627038319906,39.72768682898193,Buy,0.0,Buy
2024-04-10,86.8886489868164,87.24902545092569,83.56439945092491,83.78102746556362,431929000,89.39555168151855,77.55419915517172,41.8289085987881,Buy,0.0,Buy
2024-04-11,90.4594497680664,90.58223837088433,86.77582976459976,87.26897200773683,431637000,89.38197441101075,78.12382405598959,48.212467556729855,Buy,0.0,Buy
2024-04-12,88.03366088867188,90.01923104025528,87.37879585703206,89.54404775764081,426805000,89.39405364990235,78.65849266052246,36.42874841820067,Buy,0.0,Buy
2024-04-15,85.85242462158203,90.45645646962656,85.78055040974887,88.94407438415881,443077000,89.30241165161132,79.1392718633016,31.214278513705437,Buy,0.0,Buy
2024-04-16,87.26398468017578,87.96576550123054,85.91532070970885,86.28367890740496,370453000,89.25050048828125,79.60391419728597,38.77889218782706,Buy,0.0,Buy
2024-04-17,83.88983154296875,88.62164096734257,83.80497167986917,88.18738725935935,495400000,88.98281402587891,80.00960884094238,37.051544408798776,Buy,0.0,Buy
2024-04-18,84.52472686767578,86.0411075798554,82.25964941091485,84.82321393436638,447260000,88.69825630187988,80.42224146525065,38.41169148609685,Buy,0.0,Buy
2024-04-19,76.06836700439453,84.17833393456459,75.47539894537725,83.00636595540483,875198000,87.93782234191895,80.66916217803956,28.536381011681513,Buy,0.0,Buy
2024-04-22,79.38062286376953,79.93466435331439,76.26801328194024,77.9690642204774,596341000,87.20054817199707,80.96704457600912,35.968904585705715,Buy,0.0,Buy
