Date,Close,High,Low,Open,Volume,MA20,MA60,RSI,signal,sentiment_score,final_signal
2023-10-25,345.2052001953125,351.6493543958834,344.6238512027196,351.4719998022708,71190500,356.5893157958984,360.66369578043617,41.77010395317559,Hold,0.0,Hold
2023-10-26,338.6230773925781,344.93913146646247,337.33228009309397,344.0030433163217,78621400,355.88233489990233,360.1679224650065,29.53313083315308,Hold,0.0,Hold
2023-10-27,340.2489318847656,343.7271929333948,339.03694866023227,341.35251169720516,63476700,355.24383544921875,359.7090866088867,29.24398219995703,Hold,0.0,Hold
2023-10-30,344.0818176269531,345.40217375363477,341.37212414070797,342.731872340221,55298500,354.64967193603513,359.34282938639325,31.72465652415825,Hold,0.0,Hold
2023-10-31,345.7273864746094,346.1018217264424,341.5396775996275,344.1114391570496,47671900,354.4501388549805,358.9523432413737,30.466494318208845,Hold,0.0,Hold
2023-11-01,351.7281494140625,352.289802333435,346.46641959905463,346.56495994688544,58992700,354.31268310546875,358.7141815185547,38.6008197743198,Hold,0.0,Hold
2023-11-02,358.1131286621094,358.3496014034231,355.0191366352463,356.24098262937144,58162400,354.54669799804685,358.6495056152344,48.433224398343405,Hold,0.0,Hold
2023-11-03,362.320556640625,363.6113538875242,359.17730927962293,359.40394905155324,53280500,354.6949951171875,358.64380442301433,48.555896936151534,Hold,0.0,Hold
2023-11-06,363.798583984375,364.3602368708374,361.53230646852074,363.08913561997264,38848700,354.82555236816404,358.70127360026044,50.85377290075436,Hold,0.0,Hold
2023-11-07,367.2373962402344,368.1044729347941,363.6408697628244,364.8429895831266,50777400,355.02803802490234,358.7486572265625,58.06950894992958,Hold,0.0,Hold
2023-11-08,367.4739074707031,368.3114552322413,365.1879039548286,367.611839886679,35663400,355.11277923583987,358.8644287109375,61.8664431500429,Hold,0.0,Hold
2023-11-09,364.64593505859375,369.3065887638403,364.1532634993729,368.1636172082992,53859400,355.1196746826172,358.99669443766277,64.8321894947393,Hold,0.0,Hold
2023-11-10,372.8440246582031,372.9918201228677,365.8382189302241,366.3703126733044,58309800,355.76556701660155,359.3305348714193,69.1245748585295,Hold,0.0,Hold
2023-11-13,371.6813354492187,372.735659990496,369.7402079575448,371.26750810516944,40733500,356.1498519897461,359.6523752848307,65.82635452955762,Hold,0.0,Hold
2023-11-14,379.6822204589844,380.5986123398089,377.5637389365572,378.0859695450651,67792600,356.9937942504883,360.0129435221354,80.99192325861202,Hold,0.0,Hold
2023-11-15,379.968017578125,382.0668032816724,378.6082392310218,381.5741317107097,54141400,358.0899856567383,360.38680267333984,91.90966162085168,Hold,0.0,Hold
2023-11-16,380.2932434082031,380.5297161682242,377.9382585819302,379.1994967525258,45343500,359.3699478149414,360.6721181233724,91.6905593427988,Hold,0.0,Hold
2023-11-17,380.38189697265625,381.3967992648441,378.6575463743563,379.5640452781013,46571900,360.91890716552734,361.0882965087891,90.9879511761782,Hold,0.0,Hold
2023-11-20,385.0130615234375,385.67325481698566,380.3917986794806,380.3917986794806,44429600,362.6467086791992,361.53574523925784,91.55719261772472,Hold,0.0,Hold
2023-11-21,382.7762756347656,383.5251460922471,381.03222898910747,383.30836938457026,43337000,364.09220733642576,361.9009811401367,85.68502294271433,Hold,0.0,Hold
2023-11-22,384.343017578125,387.3089106291963,383.3379782050416,384.8455522998127,44121000,366.0490982055664,362.1609771728516,83.90207498601704,Hold,0.0,Hold
2023-11-24,383.8009948730469,384.530139133859,382.8057887341555,383.9389272684752,15718800,368.30799407958983,362.3776657104492,80.6693594419244,Hold,0.0,Hold
2023-11-27,383.466064453125,385.4170249378711,382.58909448430353,383.3084059170349,34139700,370.46885070800784,362.570241800944,79.02839311099049,Hold,0.0,Hold
2023-11-28,384.4710693359375,385.05241822113135,382.362420433784,382.71715962576826,35491100,372.48831329345705,362.786127726237,77.40508411570522,Hold,0.0,Hold
2023-11-29,384.0966491699219,388.3632022739312,383.7517730189987,386.93444253594504,38811700,374.40677642822266,362.98790181477864,76.3181443063857,Hold,0.0,Hold
2023-11-30,383.1309814453125,384.8257729442512,380.16511887488576,384.36266043959097,52834400,375.9769180297852,363.22818857828776,81.10067549666142,Hold,0.0,Hold
2023-12-01,384.2247619628906,384.8159739464168,380.4114882710684,382.0668577687091,40490100,377.2824996948242,363.53065287272136,75.16329108457656,Hold,0.0,Hold
2023-12-04,380.6578063964844,380.93370129993264,377.0514465419392,380.43116662675254,51186900,378.1993621826171,363.76514129638673,67.9399993412956,Buy,0.0,Buy
2023-12-05,381.6135559082031,382.8058126966643,378.5786821753916,378.7560667953098,42933000,379.0901107788086,363.9435679117839,55.37290978985832,Buy,0.0,Buy
2023-12-06,379.4064331054687,384.6484667815277,379.0615869999134,384.5499264355296,41994100,379.6985626220703,364.1537562052409,48.58857421605339,Buy,0.0,Buy
2023-12-07,384.7076110839844,385.53529592001473,381.28846833082054,382.3822151261314,49593500,380.5602478027343,364.4290115356445,58.8748211537942,Buy,0.0,Buy
2023-12-08,386.4220581054687,386.8654445057405,382.786139271799,382.9733568864543,46687500,381.6490539550781,364.682660929362,61.39826311303573,Buy,0.0,Buy
2023-12-11,389.722900390625,389.9889622782765,385.7913909603465,385.99830459607546,41198000,382.4929977416992,365.0972595214844,59.35767400573345,Buy,0.0,Buy
2023-12-12,392.8267822265625,392.9450185979474,388.6292106206721,389.7623492734944,39221200,383.5502700805664,365.55725046793617,69.30358564242508,Buy,0.0,Buy
2023-12-13,397.8224792480469,398.4333872596561,392.99430327502,393.7628698170913,55408100,384.45728302001953,366.1134765625,72.87624520794976,Hold,0.0,Hold
2023-12-14,397.4776306152344,400.3449530293757,394.4723156411744,399.04432278440584,55447800,385.332763671875,366.75148620605466,73.36725968256607,Hold,0.0,Hold
2023-12-15,399.39898681640625,400.5814106186112,397.654940274926,398.2559851596845,62896600,386.28805084228514,367.5312204996745,75.82241592839809,Hold,0.0,Hold
