Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2022-01-03,391.1861572265625,391.43937427224773,386.51156846510173,388.6248608653944,40575900
2022-01-04,386.1123352050781,391.7705482299664,383.01541893347996,391.7315848969011,58027200
2022-01-05,374.2505187988281,385.54747736079605,373.99730172965064,384.42749707501173,75739800
2022-01-06,373.9875793457031,377.2306007150052,370.199219910222,372.42940265304225,70814300
2022-01-07,369.93621826171875,375.6821057032982,368.1637879896817,373.99729091228744,72652300
2022-01-10,370.1797180175781,370.69590044692626,359.6618768929974,365.0279391905365,91770500
2022-01-11,375.740478515625,375.9060206305727,367.36514715066335,369.44922430083886,68295700
2022-01-12,377.2306213378906,380.0061720189423,374.9517565939594,378.31160870654446,54576400
2022-01-13,367.7937316894531,379.2951960521045,366.85881976807036,378.61347148673974,77994000
2022-01-14,370.08233642578125,370.4134504382263,365.06685520469034,365.27139040203764,80121200
2022-01-18,360.8694763183594,366.39136228190114,360.1098547820308,364.2683212855361,75450900
2022-01-19,356.9057922363281,364.90129926723534,356.6428269126242,362.4276479497391,81791500
2022-01-20,352.27020263671875,364.1027825258744,351.73458306737507,360.1293840637579,88610700
2022-01-21,342.5021667480469,352.7181079448339,342.2197346222496,350.0789145108733,143388900
2022-01-24,344.0701599121094,344.73241775804007,325.4204523266668,336.8732363075076,198685800
2022-01-25,336.0940246582031,341.85937838139654,332.75364016664133,337.6132971711856,124398400
2022-01-26,335.5682373046875,347.5566405149398,331.87724139745393,343.69035417715276,146559500
2022-01-27,332.1888122558594,342.0931056687476,331.16622553880836,340.27196393380945,95255700
2022-01-28,342.6092834472656,342.8235371800627,329.12113570448446,334.0684086431916,108167900
2022-01-31,353.56536865234375,354.149699698525,342.3365891287706,343.9727220021404,94326400
2022-02-01,355.97088623046875,356.6233957534103,349.7575868291186,354.9093657280363,74433000
2022-02-02,358.8632507324219,360.43120520565765,354.7729928637206,360.1000912153565,78777100
2022-02-03,344.3135681152344,352.4746471186195,343.25204770428917,349.1634773534148,95384800
2022-02-04,348.6571044921875,351.95852629353226,342.77488937826047,344.82975198860566,86318300
2022-02-07,345.852294921875,351.6176193023127,344.5959876270935,349.2511097649402,58198100
2022-02-08,349.738037109375,350.8287725158773,343.58313906375696,344.7128377977231,64720900
2022-02-09,357.14935302734375,357.2272499860865,352.6597717665106,354.2569417637777,55766400
2022-02-10,349.0661315917969,356.9155644682543,347.22552265055316,350.1276521478093,112468500
2022-02-11,337.9930725097656,350.6631964220533,336.76598043614223,349.066027074143,101569100
2022-02-14,338.41192626953125,341.8107713545148,334.905998885152,337.4380509471334,80254400
2022-02-15,346.826171875,347.0598924072058,342.6287722357038,343.6902926132209,55128800
2022-02-16,346.73858642578125,347.7611436507016,341.54781418950745,344.57658196938326,58947100
2022-02-17,336.42523193359375,344.22595282253224,336.00644297006625,343.52476142259576,61801400
2022-02-18,332.588134765625,337.74966152600837,330.2800552572967,337.36011738339107,80001500
2022-02-22,329.2477111816406,335.0520287130775,325.61517574368247,329.6470035760064,85967100
2022-02-23,320.81396484375,333.24059154227604,320.5023176630174,332.40307317940693,86215400
2022-02-24,331.5947265625,332.13037570497437,309.94550189674453,310.51033638338527,130614100
2022-02-25,336.7368469238281,336.94138213250466,328.57579699262675,332.39337147017665,78842100
2022-02-28,337.7398986816406,339.43446169534934,332.40308174554,333.5619955810024,77515500
2022-03-01,332.5686340332031,338.9864680636294,330.0463008202966,336.7173519143617,67407000
2022-03-02,338.1488952636719,339.4830993238208,331.3512367311645,334.11703830029745,70609000
2022-03-03,333.31854248046875,340.89529050718346,331.45843724286703,340.78814877836516,71089400
2022-03-04,328.4880676269531,332.3933163869497,326.1702697955539,330.96171876502984,76936300
2022-03-07,316.37310791015625,329.6373141349506,316.168602423875,328.47840017883215,89933800
2022-03-08,314.90264892578125,324.50504709175635,311.58172990374453,315.584343943711,116153900
2022-03-09,326.2384948730469,327.5921958789798,320.4926362364872,323.0831482409689,64723400
2022-03-10,322.6156921386719,323.82331784104474,318.17482270496157,322.17746604211277,69362700
2022-03-11,315.9251403808594,325.8976436312633,315.4382027323931,325.58599640336917,66228400
2022-03-14,309.8579406738281,318.0579546755952,309.1567492160719,314.6883542048612,79802600
2022-03-15,319.5771484375,320.35626644797605,310.89019809296275,312.49708626661936,76471000
2022-03-16,331.4292297363281,331.54609001020464,319.8206237661332,323.4921524521994,105243000
2022-03-17,335.441650390625,335.50008053791174,328.23497826217636,329.5302194874578,67810000
2022-03-18,342.3074035644531,342.5995839728813,332.62708116075316,333.7859950907957,85446300
2022-03-21,341.355712890625,343.6959267738545,336.96785649515317,341.472747390431,73799100
2022-03-22,348.0642395019531,348.932074215001,341.47272478785516,341.8529901766235,63345900
2022-03-23,343.0621337890625,348.7468627183793,343.0036314121792,345.1878292583709,70615500
2022-03-24,350.68719482421875,350.73596663379254,342.8280596036386,344.98297609778405,53555300
2022-03-25,350.394775390625,351.68188729274743,346.09467182471184,350.6287849157161,57584200
2022-03-28,355.8161315917969,355.9136454569455,349.1465938629714,350.38493365490325,56833900
2022-03-29,361.9396667480469,362.5637019901702,356.9375054681398,359.70672694862424,68073000
2022-03-30,357.94183349609375,361.7349060109512,356.45972376857384,360.07725940542946,68757700
2022-03-31,353.5052490234375,358.43914777902,352.6666653724775,358.08810376601923,67011400
2022-04-01,352.83245849609375,354.54857786742474,349.65369038520504,353.76852631291604,54527800
2022-04-04,360.0968017578125,360.1065620738348,353.40777151991296,353.6710322389669,45950200
2022-04-05,352.1011047363281,359.3556963579886,350.96024898030936,358.64387783012603,62738700
