Price,Close,High,Low,Open,Volume
Ticker,D05.SI,D05.SI,D05.SI,D05.SI,D05.SI
Date,,,,,
2022-01-03,23.019460678100586,23.047541726821684,22.97031994752194,23.026480572053103,1771660
2022-01-04,23.665325164794922,23.71446589307531,23.17390609870337,23.201987146111147,5813720
2022-01-05,23.335376739501953,23.763612422235592,23.216032634510995,23.728511474810823,5120060
2022-01-06,23.74254608154297,23.74254608154297,23.138802885116366,23.15284267098587,5170110
2022-01-07,24.128662109375,24.128662109375,23.89699237389057,23.974215619052046,5531460
2022-01-10,24.620079040527344,24.69730080615023,24.156741082236202,24.198861911402254,6838480
2022-01-11,24.86578941345215,24.957050967693498,24.591997386174008,24.921951502916684,7312140
2022-01-12,24.928977966308594,25.062361859259244,24.816653757774652,25.062361859259244,7182670
2022-01-13,24.921951293945312,25.02023568613954,24.83068679464758,24.978113382938925,4171310
2022-01-14,25.188720703125,25.188720703125,24.964072332026124,25.03427715736088,4446420
2022-01-17,25.272968292236328,25.294027974824402,25.146604305063573,25.18872367023972,4503356
2022-01-18,25.216806411743164,25.364233028605902,25.13256178901526,25.272968511621038,4642440
2022-01-19,25.22382164001465,25.3431657119507,25.069375157464965,25.308066247158706,4824903
2022-01-20,25.26594352722168,25.26594352722168,24.921951102999074,25.034275280125705,5415740
2022-01-21,24.957054138183594,25.16064284303912,24.943014350489285,25.16064284303912,7525210
2022-01-24,25.034278869628906,25.167662744408734,24.627102932707153,24.69028492317244,3319360
2022-01-25,24.711347579956055,24.992158080108084,24.570940856968946,24.74644705133619,6998090
2022-01-26,24.78856658935547,25.020237803654865,24.676242401862005,24.71134481513691,5543340
2022-01-27,24.75347137451172,24.816653372603632,24.563922434413612,24.641145694809943,6269670
2022-01-28,24.444570541381836,24.71134118393372,24.367347305599903,24.570934497287993,10236160
2022-01-31,24.711347579956055,24.95705566290576,24.49371907411046,24.507758862662513,4943070
2022-02-03,25.06235694885254,25.406352347684162,24.7815464825362,25.406352347684162,7525540
2022-02-04,25.237865447998047,25.265947970128686,24.964074849879303,25.062359258603387,3998280
2022-02-07,25.60993766784668,25.60993766784668,25.202763234928824,25.272965113882567,5231820
2022-02-08,25.68014144897461,25.876710259591437,25.45549306302509,25.799485535782537,5847930
2022-02-09,25.960954666137695,25.974997401105302,25.631004892111697,25.666104364974935,3559380
2022-02-10,25.869686126708984,25.98201030127812,25.715239650221047,25.90478559012339,4047890
2022-02-11,26.15049934387207,26.283883210673356,25.96797327724351,25.96797327724351,6650490
2022-02-14,26.115394592285156,26.318983266792348,25.90478602497724,26.15049700211033,5557200
2022-02-15,25.645038604736328,25.92584905021654,25.483572230357506,25.764382675837716,7426430
2022-02-16,25.834583282470703,25.967970078664035,25.62397472224442,25.62397472224442,3757710
2022-02-17,25.645038604736328,26.038173228408624,25.645038604736328,25.918829157307236,4523530
2022-02-18,25.588882446289062,25.834590538348074,25.588882446289062,25.76438864716297,2728880
2022-02-21,25.63099479675293,25.652054472176033,25.50462790675085,25.50462790675085,1723370
2022-02-22,25.448469161987305,25.5678132300029,25.3431648794273,25.518671035086797,3411540
2022-02-23,25.623977661132812,25.715242166583987,25.378269609902162,25.44847148942209,3525500
2022-02-24,24.39543342590332,25.623979670016485,24.325231540879663,25.272967299076164,9656460
2022-02-25,24.53583526611328,25.04831543652123,24.395430042627027,24.430530980270884,9773610
