Price,Close,High,Low,Open,Volume
Ticker,O39.SI,O39.SI,O39.SI,O39.SI,O39.SI
Date,,,,,
2022-01-03,8.829468727111816,8.860449290628054,8.806233489133362,8.860449290628054,2115000
2022-01-04,9.061823844909668,9.061823844909668,8.89143036643547,8.914666344387593,6323300
2022-01-05,8.96888256072998,9.092804827623628,8.945647320346165,9.077314913579409,3735700
2022-01-06,9.046334266662598,9.061824180569502,8.906921348325616,8.945647241045329,3953100
2022-01-07,9.201237678527832,9.263198815328558,9.085059993050212,9.131531214968263,8678000
2022-01-10,9.37162971496582,9.37162971496582,9.232216809552062,9.232216809552062,10241900
2022-01-11,9.379376411437988,9.379376411437988,9.29418002709821,9.332905924938133,8042500
2022-01-12,9.464571952819824,9.487807192186988,9.387120170082689,9.402610822084092,7534800
2022-01-13,9.480062484741211,9.49555313775335,9.41810134996264,9.49555313775335,4986400
2022-01-14,9.549768447875977,9.549768447875977,9.456826750556289,9.495552642431564,7682200
2022-01-17,9.526533126831055,9.603984171285079,9.511042474759282,9.557513692339654,7521700
2022-01-18,9.48780632019043,9.596238658329732,9.441335107092193,9.557512770520347,6393400
2022-01-19,9.47231674194336,9.518787960302454,9.410355609887873,9.44908150208129,12092816
2022-01-20,9.526533126831055,9.53427845286694,9.42584610426937,9.464571995813856,4949200
2022-01-21,9.534278869628906,9.549768783742827,9.449081756779918,9.480062323642738,6451200
2022-01-24,9.526533126831055,9.542023040267882,9.418100778233484,9.433591430305256,4651500
2022-01-25,9.410355567932129,9.472316699711365,9.332904522525562,9.472316699711365,8416200
2022-01-26,9.565258979797363,9.580748893171718,9.433591392258117,9.44908130563247,6949700
2022-01-27,9.588496208190918,9.588496208190918,9.480063837537722,9.518789736959228,11037000
2022-01-28,9.619474411010742,9.681435539371929,9.588493846830149,9.619474411010742,18334200
2022-01-31,9.658201217651367,9.720162351893904,9.611729997651974,9.634965238334178,9769800
2022-02-03,9.906046867370605,9.975753335882352,9.782124584965308,9.859575642151086,15682700
2022-02-04,9.913790702819824,9.952516594902647,9.851829570941291,9.952516594902647,6239800
2022-02-07,10.037713050842285,10.037713050842285,9.906045459836328,9.906045459836328,7668400
2022-02-08,10.169381141662598,10.17712646825185,10.037713544185317,10.068694111907325,10096100
2022-02-09,10.239086151123047,10.239086151123047,10.138399135651785,10.177125024469177,6801700
2022-02-10,10.254576683044434,10.262322009002858,10.115164508967473,10.161634987448148,8526200
2022-02-11,10.324281692504883,10.324281692504883,10.223594685060943,10.254575245917938,10393900
2022-02-14,10.33202838897705,10.409479432083913,10.262321933136421,10.301047824007318,10692400
2022-02-15,10.270066261291504,10.35526262202263,10.192614487074218,10.35526262202263,8456100
2022-02-16,10.378499031066895,10.378499031066895,10.1616350728529,10.231341529794705,8707300
2022-02-17,10.386244773864746,10.486931800306015,10.347518880828108,10.386244773864746,9065900
2022-02-18,10.277812957763672,10.378499243591468,10.277812957763672,10.308793523857215,5377400
2022-02-21,10.339775085449219,10.339775085449219,10.246832639585268,10.277813947296606,3009100
2022-02-22,10.19261646270752,10.301048819902174,10.153890568092642,10.27781357858725,6851800
2022-02-23,9.727907180786133,9.828593464804282,9.549768374973752,9.603984180004286,23869200
2022-02-24,9.29417896270752,9.580749392088137,9.185746608900672,9.549768825091178,27580100
2022-02-25,9.178001403808594,9.433591249001092,9.178001403808594,9.317413576600455,23093700
2022-02-28,9.03858757019043,9.23996159089775,8.868194111235402,9.21672561560739,32583600
2022-03-01,9.08505916595459,9.193491514801783,9.061823926428387,9.100549818062024,9515800
2022-03-02,8.953393936157227,9.054080238532968,8.953393936157227,9.007609751072637,9817800
2022-03-03,9.046334266662598,9.085059420747344,8.999863047671948,9.061824180569502,7403100
2022-03-04,8.999860763549805,9.100547763613188,8.91466441209684,8.999860763549805,7886600
2022-03-07,8.891430854797363,8.968882641621931,8.891430854797363,8.945647401028554,9247700
2022-03-08,8.767507553100586,8.89142980650153,8.728782402888962,8.88368521964014,10861400
