Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2022-01-03,30.02614402770996,30.614286167328913,29.691201708964883,29.72110791823675,391547000
2022-01-04,29.197765350341797,30.372055271999844,28.25972861799797,30.181656755028943,527154000
2022-01-05,27.51706886291504,29.323362739600288,27.446293309746405,28.857832469761814,498064000
2022-01-06,28.08926010131836,28.348441526045892,26.979766244192536,27.552954288101756,454186000
2022-01-07,27.16119384765625,28.332494693927416,26.971791660779605,28.052379478532124,409939000
2022-01-10,27.313709259033203,27.382492201861595,25.563238883232685,26.497288278632688,594681000
2022-01-11,27.729400634765625,27.976620750573424,26.754481727173197,27.2369568124406,404089000
2022-01-12,27.910825729370117,28.50494756627951,27.52105632637495,27.97861047249407,383413000
2022-01-13,26.491308212280273,28.390307586035668,26.414549141387052,28.289625832276567,540171000
2022-01-14,26.857152938842773,27.11135095047714,26.127457823826212,26.21717454542164,395832000
2022-01-18,25.821428298950195,26.554114306336086,25.68884770952801,26.177304414004546,424270000
2022-01-19,24.98805809020996,26.459409683048193,24.97310593684919,25.996872119985937,488315000
2022-01-20,24.07394790649414,25.498448638286458,24.00217414256686,25.22431503185262,435181000
2022-01-21,23.300392150878906,24.744828429105826,23.18974164646766,23.43297273498428,718958000
2022-01-24,23.29839324951172,23.306367476743638,20.82221696787781,22.25967504955575,913982000
2022-01-25,22.253694534301758,22.870746504571382,21.9307154992586,22.474995512389242,664616000
2022-01-26,22.70029067993164,23.981244082392827,22.229776879057887,23.166817365748525,755959000
2022-01-27,21.87489128112793,23.919432592467135,21.606737447782898,23.49377731200437,573353000
2022-01-28,22.768075942993164,22.786018910319385,21.228937446273747,21.942682333906376,543774000
2022-01-31,24.408889770507812,24.43181805477135,22.97940564831107,23.10899542114048,564680000
2022-02-01,24.56041145324707,25.065814798100266,23.814765930647102,25.02494354865154,518925000
2022-02-02,25.162508010864258,25.735696069563566,24.475676742278374,25.712769688020778,543419000
2022-02-03,23.872581481933594,24.998025678674647,23.705111287686467,24.38097558762337,410178000
2022-02-04,24.242412567138672,24.557417375083098,23.55757585819483,23.89650525040583,354829000
2022-02-07,24.650127410888672,25.10269624776117,24.125782912567686,24.29524762592509,376868000
2022-02-08,25.0289249420166,25.150540457970152,23.90447719428148,24.282283286827955,410359000
2022-02-09,26.620899200439453,26.64083667175982,25.27315770145827,25.541309655752155,524282000
