Date,Close,High,Low,Open,Volume,MA20,MA60,RSI
2022-03-07,395.6663513183594,407.807171236879,395.600310398485,407.09966398019566,137896600,413.08570556640626,,38.07958192109523
2022-03-08,392.66656494140625,403.0055972451965,391.60058263341585,395.84562657872834,164772700,411.6230529785156,,30.93135976450756
2022-03-09,403.1942443847656,405.175270488169,398.86430336951577,401.052866089248,116990800,410.5132110595703,,39.21058059474924
2022-03-10,401.3736267089844,402.2697853678107,396.61916949340304,398.5813104458791,93972700,409.0010299682617,,42.87998892477199
2022-03-11,396.2701416015625,404.4772092709991,395.7607282684723,403.8640420157582,95636300,407.6213897705078,,41.56141506276538
2022-03-14,393.37408447265625,400.4963135753872,392.2326473482891,397.04370305998077,95729200,406.5148468017578,,42.364213334632964
2022-03-15,402.0245971679687,402.6566210107506,394.71368713234256,395.9871774625465,106219100,405.90875244140625,,52.51614919172062
2022-03-16,410.9391479492187,410.99574623645054,400.7321679197033,405.53380999874116,144954800,405.41443939208983,,54.20883775573295
2022-03-17,416.0804138183594,416.0804138183594,408.64686440877273,409.02419595072837,102676900,405.1536071777344,,52.0010029581807
2022-03-18,420.6375427246094,420.95927229277345,413.72975679136624,414.4678490660908,106345500,405.5706085205078,,55.34833999658839
2022-03-21,420.5145568847656,422.4733213729706,417.00386088702027,420.4672258759616,88349800,406.11494598388674,,59.850435362414544
2022-03-22,425.4352111816406,426.37201295183075,421.9055997031732,421.9055997031732,74650400,407.12510986328124,,58.454126053220904
2022-03-23,419.9562683105469,424.39429439850414,419.8711071405114,422.8991946168003,79426100,408.2207427978516,,55.83875630518973
2022-03-24,426.2868347167969,426.29630669485863,420.8647048360825,421.9813008840571,64736900,409.3333908081055,,61.70207292579756
2022-03-25,428.3686218261719,428.6430492710812,424.33748682777303,426.9208242937579,77101300,410.1043991088867,,73.51124497780492
2022-03-28,431.4156494140625,431.4156494140625,425.8799424500739,427.77248986490883,68529800,411.0805862426758,,77.83968125337655
2022-03-29,436.7526550292969,437.24473588066155,432.61744319877937,435.30485728967426,86581500,412.6372833251953,419.8454335530599,76.05361969422995
2022-03-30,434.0557861328125,436.42147053755207,431.94558524771077,435.60766008577025,79666900,413.68604583740233,419.56895599365237,75.03273638804389
2022-03-31,427.3750915527344,434.11255605182595,426.9208697553412,433.2893025074121,121699900,414.50360107421875,419.18364969889325,73.26262964232617
2022-04-01,428.5862426757813,429.0972096169753,425.0093296975333,428.9552743555325,89048800,415.548681640625,418.96270345052085,77.01514566889314
2022-04-04,432.25787353515625,432.3619786728985,427.96181114365424,428.7850647544049,59601000,417.37825775146484,418.8098673502604,75.11392328050378
2022-04-05,426.7978210449219,433.23247058270414,425.65283796639494,430.76271011439627,74214500,419.08482055664064,418.5951182047526,63.97541285607714
2022-04-06,422.5301208496094,424.8106439250677,419.64399762453365,422.8802663750546,106898000,420.05161437988284,418.31835886637367,55.772666039535494
2022-04-07,424.6592712402344,426.47612959296237,419.7008059045146,421.65012756907544,78097200,421.2158966064453,418.010422261556,53.76311109435876
2022-04-08,423.5237731933594,426.4193687220367,421.981342273067,423.90227693918933,79272700,422.57857818603514,417.6635940551758,52.763348458896424
2022-04-11,416.28472900390625,421.09178658035466,415.7832051098399,420.24958914576314,89770500,423.72411041259767,417.2981531778971,41.94033260847945
2022-04-12,414.7423400878906,421.8015343492119,413.1904372386116,419.2749706687826,84363600,424.35999755859376,416.9040191650391,45.06542464208805
2022-04-13,419.49261474609375,420.2496221966037,414.3164961668285,414.4962904899716,74070400,424.7876708984375,416.7184529622396,43.37152823471197
2022-04-14,414.2692260742187,420.8363687322028,414.1651209368808,419.71974367105213,97869500,424.69711151123045,416.5203531901042,37.03906104034472
2022-04-18,414.4395446777344,416.12391091643246,412.2063234536488,413.3418635849445,66002500,424.38721160888673,416.40370279947916,33.52319749012028
2022-04-19,421.1296691894531,421.8488175877449,414.1650795150678,414.33540185587515,77821000,424.41796722412107,416.5364395141602,35.224614809153636
2022-04-20,420.81744384765625,423.5238021273017,419.6535454716644,422.90872988855983,65224400,424.18707885742185,416.63472951253254,36.888483468016915
2022-04-21,414.5246887207031,425.83267191463915,413.61627398000866,424.4416483063958,85417300,423.9154998779297,416.7125701904297,37.174146652890975
2022-04-22,403.1504821777344,414.54359749502777,402.5827121441921,413.43647336370464,132471800,422.75868225097656,416.6179773966471,28.89455316351649
2022-04-25,405.4877624511719,405.65808479066646,396.33728283967,400.90780109531795,119647700,421.61463928222656,416.595985921224,27.284361429122683
2022-04-26,393.7444763183594,403.15043882373135,393.7160892636341,402.9517005626742,103996300,419.73108062744143,416.2098856608073,24.655313461167708
2022-04-27,394.8516540527344,400.198124069915,392.7130949238464,394.8232669941469,122030000,417.63603057861326,415.7170883178711,27.695606838615788
2022-04-28,404.8254089355469,406.55710623337256,395.16396112082083,399.601987737978,105449100,416.17451171875,415.3427241007487,35.811007889226005
2022-04-29,389.86480712890625,402.9896201658994,389.1172427381389,400.83211704855785,145491100,414.2989974975586,414.64983723958335,29.897132325252755
2022-05-02,392.2115173339844,393.5741537158079,383.25974771045304,389.93099434604335,158312500,412.4802612304687,414.16507822672526,34.72986591537257
2022-05-03,394.0094604492187,396.4224469103301,391.15169530175734,392.7130700591638,100028200,410.5678405761719,413.677267964681,36.891206906199386
2022-05-04,406.0082092285156,406.5759792490273,391.48290152050896,394.67183940897127,144247900,409.5283599853516,413.4120778401693,42.190063464781886
2022-05-05,391.5774841308594,402.16628824210756,387.44227303458774,401.740453562189,172929100,407.98072814941406,412.8485178629557,38.1239660260807
2022-05-06,389.240234375,392.5143334096191,383.9316525873715,389.01313791973797,151770800,406.2097763061523,412.14223429361977,37.10409882790233
2022-05-09,376.77789306640625,384.5751807945014,375.1976029403931,383.33556429048593,155586100,403.8724822998047,411.3574834187826,28.568845853134007
2022-05-10,377.6484069824219,384.26285159656214,373.60782825671424,382.75827972149085,132497200,401.94066619873047,410.72654113769534,29.252297546203934
2022-05-11,371.6490173339844,382.3324561154293,370.9014529815829,376.6832006420824,142361000,399.78600006103517,410.0182500203451,29.335019930280794
2022-05-12,371.2610473632813,374.53514652082424,364.4573366484498,368.45061311196713,125090800,397.37442169189455,409.192177327474,32.809614414646816
2022-05-13,380.1370849609375,381.5186365245012,374.35533743902573,375.39624432033366,104174400,395.66781463623045,408.5061777750651,37.23433780579446
2022-05-16,378.59466552734375,382.26621234005705,376.2384531036934,378.4905892750784,78622400,393.8755706787109,407.94446360270183,41.49761950678796
2022-05-17,386.3825073242187,386.6190757634291,380.9508763229202,384.68866921363724,83029700,392.1382125854492,407.55704193115236,45.57849639848766
2022-05-18,370.8067321777344,382.10524045364286,369.5671161617557,381.8213699453945,117674500,389.63767700195314,406.98328857421876,33.22124658923144
2022-05-19,368.5357666015625,372.96434969897865,366.3120175133911,367.7409001168937,98510700,387.3382308959961,406.49149119059246,37.9747819868975
2022-05-20,368.6966247558594,375.6990443299585,360.09500032544264,372.12213091455766,131432200,385.6155380249023,405.9025370279948,36.40738472307285
2022-05-23,375.5950012207031,376.3614806717681,369.406362617675,371.72471605038334,76414900,384.1208999633789,405.2799794514974,39.94835288618479
2022-05-24,372.7277221679687,373.9200072669515,366.1700241726604,371.4691621082922,91448800,383.0700622558594,404.6272430419922,29.822118393089085
2022-05-25,376.0207824707031,377.9890479746067,370.83522098115014,371.2326397707966,91472900,382.12851867675784,404.13394419352215,39.09527224062866
2022-05-26,383.5342102050781,385.1712741839689,377.04278616008014,377.25096753960395,82168300,381.0639587402344,403.6415054321289,46.2708774023647
2022-05-27,392.9496154785156,393.0631636990263,385.7957888065358,385.9944981924295,84768700,381.2181991577148,403.34026590983075,61.00726388228233
2022-05-31,390.7448425292969,394.08518796704755,388.0006542200998,391.33152767867176,95937000,381.14486541748045,403.0579360961914,58.7550533777046
2022-06-01,387.584228515625,393.87694263717856,385.06713709140746,392.8644517588874,86585800,380.82360382080077,402.92323404947916,61.07306977010497
2022-06-02,394.9651794433594,395.01248157548275,385.17124122143497,387.4233771677342,79609600,380.27145233154295,402.96154429117837,65.01253787745542
2022-06-03,388.4831848144531,391.7951425251517,387.50852412899536,390.2432399078514,71874300,380.11673736572266,402.7163599650065,55.45113778561243
2022-06-06,389.6661071777344,394.22712507510215,388.492707995611,392.4954566785765,57508900,380.1380310058594,402.52123463948567,57.265274260403494
2022-06-07,393.4038391113281,393.8580609068562,385.71062891259504,386.17432268656637,59272400,380.96932830810545,402.4734629313151,54.866183393619124
2022-06-08,389.1266784667969,393.47954333395916,388.33181201108613,391.6910721501235,64350000,381.5432418823242,402.40267283121744,65.05447425149939
2022-06-09,379.8720703125,389.61867668783157,379.8720703125,387.34762585918884,86289800,381.95439453125,402.033464050293,58.3565116218383
2022-06-10,368.8575439453125,374.5162720988765,368.8102418028828,373.6646313892331,132893900,381.83421936035154,401.3321039835612,50.10225813420502
2022-06-13,354.85260009765625,361.2967210051914,353.2439234260221,359.442032834515,170004900,380.5699951171875,400.3116404215495,37.910859873211905
2022-06-14,353.78338623046875,357.63472758428236,350.6796092755737,356.6032925923492,104011800,379.3294311523438,399.1974044799805,38.722445960145784
2022-06-15,358.82696533203125,363.2744339830128,352.1273319853411,357.08579647279396,125666800,377.9516540527344,398.1692779541016,39.97349790307408
2022-06-16,346.9512634277344,351.0107858866292,344.51933296816924,350.6038951062925,134473300,376.7588806152344,396.8612121582031,29.699627302938637
2022-06-17,347.6992492675781,351.04454035549736,344.1924419666906,347.36664594017265,111113900,375.71705474853513,395.65692850748695,22.217463026294
2022-06-21,356.4520568847656,357.8395764065463,353.3538694431423,353.4299145965904,76811900,375.10482635498045,394.4930155436198,30.512083588268666
2022-06-22,355.8057861328125,359.9208378596493,351.8047441204501,352.2229054186672,90059400,374.11536560058596,393.2836349487305,31.409679172376556
2022-06-23,359.29364013671875,360.02540799730696,354.3802877819863,357.9441431467789,79292100,373.44366149902345,392.0816014607747,28.13635725976151
2022-06-24,370.7168884277344,370.72640132071564,362.43925040064084,362.46776007686213,98050300,373.178466796875,390.9810053507487,39.73266691122524
2022-06-27,369.3009033203125,371.93339374615164,368.20799359853146,371.6387840560035,66009600,372.46680145263673,389.9017573038737,38.262349187051505
2022-06-28,361.7550048828125,373.64403342980467,361.6409661729738,370.85948192125505,86548900,370.9070709228516,388.80808919270834,32.52599948171215
2022-06-29,361.46038818359375,363.2945784041764,359.63571085622056,362.3062236029839,65676000,369.4428482055664,387.6893249511719,34.02219204127795
2022-06-30,358.5238342285156,361.7645700473963,354.06663699104956,357.5639599441416,112508300,367.9898284912109,386.4604242960612,36.70044065761371
2022-07-01,362.3157653808594,362.7529525002182,355.2450743514729,357.8680810567147,74839700,366.35735778808595,385.3857233683268,45.52157451980831
2022-07-05,363.00006103515625,363.01908682641243,354.3897883879628,357.2218760257325,81438000,365.0832015991211,384.3935557047526,56.821847409917964
2022-07-06,364.2259826660156,366.7159247303021,360.75716958402745,363.1425568197513,70426200,363.81119537353516,383.38633422851564,58.720673304086276
2022-07-07,369.6810302734375,370.4793302796413,364.2449625145711,366.0031367080708,64525900,362.62505493164065,382.4889551798503,59.002424837627
2022-07-08,369.3769226074219,371.24913544426704,366.51632594229847,368.04639364512565,72397800,361.6375671386719,381.7071584065755,73.0183709933267
2022-07-11,365.1573486328125,367.6662874925925,364.4635744126361,366.696929365384,58366900,360.9018310546875,380.88074188232423,66.72740850857531
2022-07-12,361.9260864257813,366.99152847059673,360.17742508846254,364.6061122917404,62219200,360.5552581787109,379.92129974365236,55.86554692195563
2022-07-13,360.02545166015625,362.96209435929467,356.062460255415,356.4806216558157,84224600,360.81390075683595,379.0172368367513,54.40310494210077
2022-07-14,359.1510314941406,360.23442826193605,352.6220542011667,355.06446062617965,89704800,361.08228302001953,378.0957616170247,49.84260746848276
2022-07-15,366.0126953125,366.12673404152474,361.650539910931,363.56074662755304,79060400,361.44156951904296,377.17714538574216,44.22683817828949
2022-07-18,362.9905700683594,369.77613578928634,361.76459566817937,369.10138727564373,63203600,362.24353485107423,376.21336415608727,42.54944110989644
2022-07-19,372.7982177734375,373.3684403556091,366.2597563730755,366.9154789894388,78506000,363.4984832763672,375.51792297363284,62.37756315271718
2022-07-20,375.1741943359375,376.5902526755153,371.61985165018353,372.9883745137026,71843800,364.4345901489258,375.0516515096029,64.68565519982013
2022-07-21,378.99456787109375,379.04207433211104,372.1899778970926,374.5943906795809,64903900,365.59402923583986,374.61009826660154,71.51417921314331
2022-07-22,375.4782409667969,380.3155764832449,373.2543990144218,379.1181409721045,72197300,366.40325927734375,374.3056610107422,63.91400510740652
2022-07-25,375.9343872070313,376.7897064873113,373.6915196914538,376.10544526254284,53631500,366.6641342163086,373.9903732299805,63.739099991571784
2022-07-26,371.4867248535156,374.49935379005854,370.59338295368127,374.2902731538691,52946400,366.77342529296874,373.43472849527996,57.21844660194173
2022-07-27,381.1329345703125,382.8815960228277,374.4898888264092,374.78449853291994,82342100,367.74232177734376,373.28919728597003,60.50939431009063
2022-07-28,385.9132385253906,386.60698374585616,378.38636390787866,381.9407350618802,73966600,368.96496429443357,373.1842259724935,64.02325658432761
2022-07-29,391.5393676757813,392.52775161157655,386.5784802133014,387.3482705951752,87003700,370.61574096679686,373.14305775960287,71.85140098943329
2022-08-01,390.37994384765625,392.8889118778882,388.1275919584921,388.8403630121632,69997500,372.0189498901367,372.88258666992186,74.40503985944999
2022-08-02,387.8044738769531,392.49926155328086,386.6260350117583,388.81185464934134,63435400,373.25917053222656,372.8197031656901,73.55356888722126
2022-08-03,393.8773193359375,395.0462453718832,389.6481992309968,389.9332960683664,67820600,374.74173736572266,372.89698791503906,77.05875442949349
2022-08-04,393.6111755371094,394.48549174301655,391.96703995040895,393.80123040665455,45656600,375.93824462890626,373.1775426228841,73.96833894765288
2022-08-05,392.9459533691406,393.59219220020464,389.2680591655284,389.32507853281464,56814900,377.1166961669922,373.43250172932943,77.12569515296947
2022-08-08,392.4897155761719,396.88989316531894,391.387292955347,394.63754145835884,53886100,378.48331451416016,373.7798467000326,71.46704975157803
2022-08-09,390.9311828613281,392.26168307241494,389.85726979721653,391.75799267097744,44931800,379.9335693359375,374.10768229166666,67.48948750796853
2022-08-10,399.1422729492187,399.28485036063125,396.03460162898654,397.9923437821938,68665700,381.8894104003906,374.4244354248047,70.37684508906293
2022-08-11,399.1422729492187,403.85608634972215,398.40099222133176,401.993357133819,59489700,383.8889724731445,374.7668955485026,75.76579013299842
2022-08-12,405.89935302734375,406.0038788583054,400.130652464098,401.0810138483799,61694500,385.88330535888673,375.09217631022136,78.68979010321264
2022-08-15,407.5719299316406,408.0946460440883,403.6279363687809,403.6849557261061,54048300,388.1123733520508,375.7049296061198,86.48857487064019
2022-08-16,408.3702087402344,410.2994407665171,405.6901832644954,406.4979960642677,59289000,389.89097290039064,376.3688369750977,83.54399075738193
2022-08-17,405.4716796875,408.18021543915523,403.4664310836019,404.7684215424708,63563400,391.4058471679688,376.98175455729165,75.25784328330556
2022-08-18,406.6501770019531,407.3344094071018,404.3787992026303,405.67127686044,49023200,392.7886276245117,377.4993408203125,72.04674800548895
2022-08-19,401.18560791015625,404.15073107861025,400.3112625899229,403.88463102510104,68016900,394.07399597167966,377.9736389160156,64.00601885401272
2022-08-22,392.8319091796875,396.51931622755393,391.9290542056425,396.34822912534094,77695600,394.9188720703125,378.25382436116536,55.66748705937721
2022-08-23,391.8815307617187,394.7991472328157,391.33030490584025,392.40421793285645,49105200,395.93861236572263,378.3929463704427,47.45635215742154
2022-08-24,393.135986328125,394.50447996842576,390.9691636437866,391.6533959625738,49177800,396.5387649536133,378.3960525512695,49.40925001195083
2022-08-25,398.68609619140625,398.73360265745475,393.5351249523274,394.6280346959815,50942300,397.1774078369141,378.5284067789714,56.36322548037204
2022-08-26,385.19097900390625,399.11376779613755,385.13395963978553,398.5720838369905,103087000,396.8599884033203,378.4885192871094,43.72345132627242
2022-08-29,382.6439514160156,385.6946028813485,381.284941800932,382.2353030427063,65370800,396.47318878173826,378.2831654866537,42.992530003334004
2022-08-30,378.44342041015625,384.0410632057968,376.3431297512481,383.80347284610536,85652400,396.00513610839846,378.11583607991537,31.224116930572578
2022-08-31,375.5637512207031,381.3229380663818,375.4307157273297,380.07796715106764,76029700,395.0894577026367,377.8807968139648,29.673869978390698
2022-09-01,376.7422790527344,377.0843952355188,370.6789686786316,373.38750446992157,78740100,394.24601287841796,377.60310414632164,22.190022721411566
2022-09-02,372.7696533203125,381.62702632074485,370.95446001852906,380.4105651921286,99632100,393.23719787597656,377.3304870605469,18.200845337011145
2022-09-06,371.36328125,374.5564820738422,369.1394387470958,373.6156334387337,76637400,392.18087615966795,377.1886739095052,16.5580563655749
2022-09-07,378.03472900390625,378.80451936163286,370.8310028776724,371.04956742201074,70964200,391.5360534667969,377.3416269938151,26.788878745569804
2022-09-08,380.5057067871094,380.9618617031352,374.5564350669581,375.7634126219765,80821700,390.6042251586914,377.76917877197263,28.355616864742544
2022-09-09,386.4169616699219,387.2817940480387,382.4824514443837,382.74855148359427,76706900,389.96795959472655,378.3130716959635,37.863154362517115
2022-09-12,390.570068359375,391.29235238310486,388.1846517040693,388.4887743459273,69256300,389.2014953613281,378.8421234130859,48.00337494181135
2022-09-13,373.5870361328125,383.0906492168183,372.46561674955393,381.88367179340526,122947100,387.5022506713867,379.28605295817056,37.413359424537816
2022-09-14,375.0125732421875,376.53315711649486,371.7053054907733,374.88902163325827,85023700,385.83436889648436,379.74127502441405,37.5603478179268
2022-09-15,370.7550048828125,376.305112280204,369.48152401791003,373.45402792521134,87633800,384.09853515625,379.97965749104816,30.482180221969912
2022-09-16,367.9264831542969,368.58492846304785,364.6342566105422,366.5714428970576,103084800,382.1623504638672,380.1816691080729,35.822324382655864
2022-09-19,370.77978515625,370.77978515625,364.70111961719556,364.77747715242447,73278500,380.6420593261719,380.37310485839845,40.305861641618726
2022-09-20,366.5237731933594,368.4609306805626,363.7659614872204,367.44941174370973,77274900,379.32665252685547,380.3032196044922,40.269350908059046
2022-09-21,360.130126953125,371.5049508543684,360.1205749829473,368.451290827239,106746600,377.7390823364258,380.15037333170574,38.08433928540294
2022-09-22,357.10516357421875,360.9985532046951,356.36083780125125,359.35721571534805,89472600,375.93754119873046,380.0728759765625,35.2592729023748
2022-09-23,351.121826171875,353.66969747004003,346.67494767880726,353.63151871507495,122346900,373.55932769775393,379.90056660970055,34.22608749794307
2022-09-26,347.64837646484375,353.27853570562985,346.42691809015844,349.6523393463072,92581200,371.6821975708008,379.719308980306,33.22521288776139
2022-09-27,346.7608947753906,353.4598260291323,344.3656797923764,351.1886701822386,108294100,369.8880447387695,379.4600611368815,25.906950390625923
2022-09-28,353.58392333984375,355.27296245080464,346.01660643811806,347.71519752115427,110802200,368.6450698852539,379.3031255086263,30.563079826009783
2022-09-29,346.1979064941406,350.3203103402681,343.24923029563433,350.03404240715685,112952300,367.1767776489258,379.0026575724284,21.568201901237813
2022-09-30,340.8444519042969,349.17519794486384,340.7108699138818,345.25315265968237,153711200,365.3818862915039,378.5220479329427,15.434405283708259
2022-10-03,349.84320068359375,351.6944777642895,342.7816430249758,344.56611454293574,89756500,364.23556365966795,378.1964859008789,31.434193395668117
2022-10-04,360.6836853027344,360.71231209913736,349.8050658415785,355.36842016959133,103602800,363.7015838623047,378.1219248453776,40.23385711569845
2022-10-05,359.8438720703125,362.10547600581526,353.9846987017383,356.3131081925854,88065700,362.792041015625,378.08722127278645,42.199899819710375
2022-10-06,356.1318359375,361.3993701215644,355.6355993235401,358.44114174816866,82333500,361.5733474731445,378.02232767740884,41.67347819885997
2022-10-07,346.1979064941406,356.2176918591457,344.432509914981,352.09525889115315,107789500,359.5623947143555,377.8064422607422,34.22345414141208
2022-10-10,343.5545959472656,347.5529700367685,341.31209570408595,347.3144037026543,76042800,357.21162109375,377.43214060465493,34.94687182998986
2022-10-11,341.3788146972656,346.4268856317471,339.441657555121,341.85594728520135,92482800,355.60121002197263,377.07194468180336,36.99195649384935
2022-10-12,340.2528381347656,343.36375237835983,340.0047198340521,341.7892204341487,76991800,353.86322326660155,376.52952168782554,37.99295950738295
2022-10-13,349.2324523925781,350.7020290219594,332.18925999717504,333.23895758959026,147254500,352.78709564208987,376.09715932210287,48.70897016645279
2022-10-14,341.2738342285156,353.32620716656004,340.6344637944201,351.6943928689464,123737000,351.45446319580077,375.4684804280599,45.89577503421809
2022-10-17,350.0435791015625,351.1505302643893,340.9398806417008,347.36209613161253,93168200,350.4176528930664,375.04456939697263,51.91878823814402
2022-10-18,354.1564025878906,358.2788347086289,350.7114905175132,357.9734628948278,97162900,349.79928436279295,374.6816029866537,50.34557334890584
2022-10-19,351.6466979980469,354.8434919860376,348.8316042350714,352.11427858955096,79746900,349.37511291503904,374.35093587239584,53.49487433046848
2022-10-20,348.69805908203125,355.6260339289677,347.9346294295258,351.1982293100266,88283100,348.9547576904297,373.8103546142578,55.19767555058436
2022-10-21,357.1719055175781,357.65856093354137,346.91355531677885,348.4212814163938,131038400,349.2572616577148,373.3313323974609,54.88421926971112
2022-10-24,361.5425109863281,362.6780890904026,356.0459332134546,358.69881886172783,85436900,349.95196838378905,372.83138478597004,50.62638221646089
2022-10-25,367.3158264160156,367.63072116367647,361.35166805839594,361.4661752393635,78846300,350.97971496582034,372.446982828776,55.08379591312981
2022-10-26,364.5483703613281,369.8540823855379,363.9090290046154,364.1666701170704,104087300,351.5279373168945,372.05938110351565,55.80103664084951
2022-10-27,362.6017150878906,367.3921160917615,361.9814193866082,365.55039117436706,81971800,352.348127746582,371.53812103271486,62.70508193822936
2022-10-28,371.2282409667969,371.7053735710983,362.31540741307015,362.49672013245373,100302000,353.86731719970703,371.16507212320965,69.61576200381408
2022-10-31,368.5467529296875,370.63659603718315,367.6402184672529,368.7662444084812,96631300,354.80249481201173,370.7584187825521,69.12022879695601
2022-11-01,366.93408203125,372.5356437948338,365.76035435229414,372.29707747025043,85407600,355.1150146484375,370.3324915568034,68.64994191431477
2022-11-02,357.72540283203125,370.85610174230845,357.62044763501416,366.34241671143474,126990400,355.00909118652345,369.77906188964846,55.91754388874642
2022-11-03,354.0420227050781,357.08613172387004,351.9235523083306,354.4809766440454,87100100,354.9046005249023,369.0273910522461,59.45994466768504
2022-11-04,359.1377868652344,361.5425251743016,353.0781957888094,359.7580535469761,103505200,355.55159454345704,368.36064961751305,57.12583160886036
2022-11-07,362.5730895996094,363.16472938893213,358.3552244250396,360.435515659066,68286900,356.50251922607424,367.63854522705077,56.66572891410186
2022-11-08,364.529296875,367.50659956170625,360.44504309059437,363.679986890698,84641100,357.66004333496096,366.9211680094401,60.29281604416964
2022-11-09,357.0192565917969,363.7086651999319,356.52302003221314,362.5539832992573,78495500,358.4983642578125,366.06531880696616,56.19672134128022
2022-11-10,376.6390075683594,376.973006277867,368.00291747292925,370.3026714261787,141455800,359.8686920166016,365.5847742716471,62.4330302151453
2022-11-11,380.28424072265625,381.08582000984256,375.60831786460767,377.4977734770305,93839900,361.81921234130857,365.1453420003255,62.08169999059635
