Date,Ticker,Close,return_1d,return_5d,return_20d,ma20_ma60_ratio,close_ma20_ratio,close_ma60_ratio,volatility_5d,volatility_20d,rsi,forward_return_5d,target,predicted_target,predicted_probability,daily_return,position,ml_strategy_return,benchmark_return,ml_cumulative_return,benchmark_cumulative_return
2024-01-17,D05_SI,25.008953094482425,-0.0157701735717441,-0.0209167241574098,0.0104760673914072,0.0070792880251291,-0.0203140407534572,-0.0133785616737759,0.009041036818299,0.0094079188027559,42.857026287122494,0.000314142258929,0,0,0.4892782139572783,-0.01577017357174415,0,-0.0,-0.01577017357174415,0.993312976700453,0.9564301408645085
2024-01-18,D05_SI,25.07181167602539,0.0025134431379629,-0.0247554682759237,0.0078964160496666,0.0077907444751608,-0.018229376903444,-0.0105806528456793,0.0079906661333036,0.0093604669519561,30.84756474390032,0.0003133546598097,0,0,0.4822171899127487,0.0025134431379629785,0,0.0,0.0025134431379629785,0.993312976700453,0.9588340736390054
2024-01-19,D05_SI,25.18181037902832,0.004387345614442,-0.0171726702600012,0.0164922868356893,0.0089203291764741,-0.0147101837770238,-0.0059210742820872,0.0090615472739023,0.0093362418105107,24.99999999999983,0.0015600808360767,0,0,0.4809608287691827,0.004387345614442095,0,0.0,0.004387345614442095,0.993312976700453,0.9630408101069632
2024-01-22,D05_SI,25.063955307006836,-0.00468016676512,-0.0238677793261645,0.0072623870667958,0.0096790684700249,-0.0196680868826854,-0.0101793871722722,0.0085096220154626,0.009374798414522,24.817511781221285,-0.0003133767824637,0,0,0.4889787242187108,-0.004680166765120064,0,-0.0,-0.004680166765120064,0.993312976700453,0.9585336185140463
2024-01-23,D05_SI,24.993240356445312,-0.0028213803326466,-0.0163885499337035,-0.0059375247498013,0.0098284160193278,-0.0221484927240425,-0.0125377613054075,0.0079140261244696,0.0090935347871234,27.530369147304995,0.0003144160683095,0,0,0.4564368633039423,-0.0028213803326466724,0,-0.0,-0.0028213803326466724,0.993312976700453,0.9558292306145901
2024-01-24,D05_SI,25.016809463500977,0.0009430192611894,0.000314142258929,-0.001881021687454,0.0101589190462292,-0.0211360810554646,-0.0111918817456322,0.0037515397738525,0.0090715146774528,30.60333371700007,0.0012563269036101,0,0,0.443684646714087,0.0009430192611894483,0,0.0,0.0009430192611894483,0.993312976700453,0.9567305959894675
2024-01-25,D05_SI,25.079668045043945,0.0025126538072202,0.0003133546598097,-0.0129871796873498,0.0097958717182209,-0.0180425675331167,-0.0084234384919175,0.0037514111806283,0.0084977048371246,28.124945813320153,-0.0028196127011933,0,0,0.4569856629124886,0.002512653807220211,0,0.0,0.002512653807220211,0.993312976700453,0.9591345287639645
2024-01-26,D05_SI,25.22109603881836,0.005639149350797,0.0015600808360767,-0.0284502181614192,0.0084792429248388,-0.0110753191162589,-0.002689986512677,0.0041339800000515,0.0068927262692773,34.17724501094435,0.0037382257346563,0,0,0.3972533149953431,0.0056391493507970125,0,0.0,0.0056391493507970125,0.993312976700453,0.9645432316191709
2024-01-29,D05_SI,25.05610084533691,-0.0065419517544955,-0.0003133767824637,-0.0454952581071536,0.0064630343011475,-0.01523912313175,-0.0088745798061222,0.0047367082487141,0.006299412006597,30.859491311018573,-0.0012544329348819,0,0,0.4092243344727598,-0.006541951754495567,0,-0.0,-0.006541951754495567,0.993312976700453,0.958233236332793
2024-01-30,D05_SI,25.0010986328125,-0.0021951624821404,0.0003144160683095,-0.0438702413167447,0.0043853601743391,-0.0151808173719664,-0.0108620305495442,0.0046527679916066,0.0062883650254916,34.80181158064147,-0.0053424776254951,0,0,0.4073383313713568,-0.002195162482140467,0,-0.0,-0.002195162482140467,0.993312976700453,0.9561297586832552
2024-01-31,D05_SI,25.04823875427246,0.0018855219985449,0.0012563269036101,-0.0315917729378512,0.0032514042932036,-0.0117334170493972,-0.0085201628387617,0.0047155696675061,0.0060098259534063,30.18868572684876,0.017879623903797,1,0,0.3626530146455514,0.00188552199854497,0,0.0,0.00188552199854497,0.993312976700453,0.957932562376716
2024-02-01,D05_SI,25.008953094482425,-0.0015684000849495,-0.0028196127011933,-0.0277948953925691,0.0025803038947185,-0.011889696125968,-0.0093400712604703,0.0045794194770721,0.0059401353839354,31.067925697834863,0.0197926401784516,1,0,0.3652136597318188,-0.0015684000849495172,0,-0.0,-0.0015684000849495172,0.993312976700453,0.9564301408645084
2024-02-02,D05_SI,25.31537818908691,0.0122526158310916,0.0037382257346563,-0.0206688469509361,0.0020942739501761,0.0012740670393152,0.0033710092349026,0.0070855440374758,0.0065471964498521,40.336125025371885,0.0099318525778282,0,0,0.3793984404313591,0.012252615831091607,0,0.0,0.012252615831091607,0.993312976700453,0.968148911949798
2024-02-05,D05_SI,25.024669647216797,-0.0114834761581967,-0.0012544329348819,-0.0304413907437215,0.0010555772075906,-0.0086837247662198,-0.0076373139005693,0.008552553675619,0.0069534339609926,39.83397933857648,0.0200942307448994,1,0,0.4072183754437583,-0.011483476158196781,0,-0.0,-0.011483476158196781,0.993312976700453,0.9570311970018384
2024-02-06,D05_SI,24.867530822753903,-0.0062793565980349,-0.0053424776254951,-0.0371157758830728,-0.0002078520724859,-0.0130347114407226,-0.0132398542214213,0.0089728557820121,0.0070127009804948,45.71442112953468,0.029067826744312,1,0,0.4044762163404459,-0.006279356598034913,0,-0.0,-0.006279356598034913,0.993312976700453,0.9510216568404196
2024-02-07,D05_SI,25.496091842651367,0.0252763744168089,0.017879623903797,-0.0018455779344864,-0.0001766982523506,0.0120068667772517,0.0118280469325251,0.0149712261206614,0.0089527958527836,59.57448640086776,0.0271186504075806,1,0,0.4865438903970557,0.025276374416808967,0,0.0,0.025276374416808967,0.993312976700453,0.975060036317212
2024-02-08,D05_SI,25.50394630432129,0.000308065319124,0.0197926401784516,-0.0079462748015972,-0.0005093348064416,0.0127292215585343,0.012213403316494,0.014830899014166,0.0088219397589073,57.620778592584465,0.0434381916107144,1,0,0.4803093082565331,0.0003080653191240845,0,0.0,0.0003080653191240845,0.993312976700453,0.9753604184984652
2024-02-09,D05_SI,25.56680679321289,0.0024647357762415,0.0099318525778282,-0.0021465465613008,-0.0006808016165775,0.0153362019677625,0.0146449594400932,0.0140996782308042,0.0088138663848849,62.21377617628232,0.0488628708398828,1,0,0.4852411363386129,0.002464735776241511,0,0.0,0.002464735776241511,0.993312976700453,0.9777644242166683
2024-02-13,D05_SI,25.52752113342285,-0.0015365884409338,0.0200942307448994,-0.0058139033905708,-0.000899139753774,0.0140766439155248,0.0131648472916066,0.0122981668409561,0.0088035722679637,63.17836714838575,0.051708064684002,1,0,0.4135989314296379,-0.0015365884409338504,0,-0.0,-0.0015365884409338504,0.993312976700453,0.9762620027044606
2024-02-14,D05_SI,25.590375900268555,0.0024622354249432,0.029067826744312,0.0071117785458982,-0.0004781963794915,0.0162087918694522,0.0157228445043728,0.0110179463823099,0.0084873301150962,63.87840736652063,0.0423703187819204,1,0,0.4529726400118795,0.002462235424943282,0,0.0,0.002462235424943282,0.993312976700453,0.9786657895915456
2024-02-15,D05_SI,26.187511444091797,0.0233343795398088,0.0271186504075806,0.0471254572375279,0.0013871040281723,0.0374935941101144,0.0389327056537074,0.0101603647658725,0.0090542775024691,71.29914638985032,0.018601876007207,1,0,0.4624277231945722,0.02333437953980888,0,0.0,0.02333437953980888,0.993312976700453,1.0015023485685015
2024-02-16,D05_SI,26.611791610717773,0.0162016221942959,0.0434381916107144,0.0614227625267691,0.0033628512606038,0.0510962655724447,0.0546309459741409,0.0106413058744503,0.0095704178378883,74.11448215007425,-0.0011809570690535,0,0,0.4775129903690051,0.016201622194295995,0,0.0,0.016201622194295995,0.993312976700453,1.0177283112467086
2024-02-19,D05_SI,26.81607437133789,0.0076764001315057,0.0488628708398828,0.0648985902010683,0.0055209825372355,0.0557574881628104,0.0615863068185129,0.0101351160221345,0.0096231178803572,80.10750477846163,-0.0184588244716361,0,0,0.3999217163994448,0.007676400131505723,0,0.0,0.007676400131505723,0.993312976700453,1.025540800989
2024-02-20,D05_SI,26.84749984741211,0.0011718895032528,0.051708064684002,0.0711597398957486,0.0078965876430512,0.0532966619427355,0.0616141113478996,0.00943762443773,0.0094587053852608,81.8428642479521,-0.0196077358750345,0,0,0.3949725281208763,0.0011718895032528653,0,0.0,0.0011718895032528653,0.993312976700453,1.0267426214888364
2024-02-21,D05_SI,26.67464828491211,-0.0064382740844548,0.0423703187819204,0.067274507206233,0.010106848543621,0.0430748770600577,0.0536170768621597,0.0117987708491515,0.0096188486348703,76.88324626642166,-0.0147275712506894,0,0,0.4720079632722204,-0.006438274084454854,0,-0.0,-0.006438274084454854,0.993312976700453,1.0201321710774995
2024-02-22,D05_SI,26.67464828491211,0.0,0.018601876007207,0.0662689950063331,0.0122239103976289,0.0397048053327142,0.0524140637130856,0.0085872837235187,0.0096333329425513,77.89488343805975,-0.0182621654695199,0,0,0.4803907071982127,0.0,0,0.0,0.0,0.993312976700453,1.0201321710774995
2024-02-23,D05_SI,26.58036422729492,-0.0035345942188306,-0.0011809570690535,0.059837162898475,0.0140317337654385,0.0330086802947231,0.0475035830740055,0.0053383573791202,0.0097521001250093,72.80467635175788,-0.0082766889168487,0,1,0.539858337917883,-0.0035345942188306223,1,-0.0,-0.0035345942188306223,0.993312976700453,1.0165264178031659
2024-02-26,D05_SI,26.321081161499023,-0.0097546844572445,-0.0184588244716361,0.0436136923227941,0.0152875181672134,0.0207501845297222,0.0363549215199068,0.0045168959353494,0.0101292728068274,73.63904541372749,-0.0023880009510264,0,1,0.5332361528544718,-0.009754684457244589,1,-0.009754684457244589,-0.009754684457244589,0.9836235220454538,1.0066105233550429
2024-02-27,D05_SI,26.321081161499023,0.0,-0.0196077358750345,0.0504859205337024,0.0168551084498858,0.018252572194505,0.0354153297282187,0.0042208805584517,0.0099364162272088,78.11553919792692,-0.0029851098857978,0,0,0.4561636020191074,0.0,0,0.0,0.0,0.9836235220454538,1.0066105233550429
2024-02-28,D05_SI,26.281795501708984,-0.0014925549428989,-0.0147275712506894,0.0512256236298209,0.0185608289412979,0.0142203068269575,0.0330450764507632,0.0040673831999814,0.0099201261347084,69.68507511614594,0.0041852846639471,0,1,0.5144912742130665,-0.0014925549428989049,1,-0.0,-0.0014925549428989049,0.9836235220454538,1.0051081018428352
2024-02-29,D05_SI,26.187511444091797,-0.003587428325095,-0.0182621654695199,0.0454831455814437,0.0199441401106343,0.0083652361139197,0.0284762136656686,0.0037168074514124,0.0100143801386125,66.41517661252423,0.0135015096361941,1,1,0.5027552883661395,-0.0035874283250950656,1,-0.0035874283250950656,-0.0035874283250950656,0.9800948431612382,1.0015023485685017
2024-03-01,D05_SI,26.360366821289062,0.0066006797769349,-0.0082766889168487,0.0540371970670292,0.0214894112652832,0.0123870546390871,0.0341426564158753,0.0059215811468887,0.0100160228428964,68.10038493129707,0.0059612498140431,0,0,0.4996498920385107,0.0066006797769349035,0,0.0066006797769349035,0.0066006797769349035,0.9865641353719707,1.0081129448672506
2024-03-04,D05_SI,26.25822639465332,-0.0038747725829539,-0.0023880009510264,0.0372440892853362,0.0223199660451636,0.0066417249934291,0.0291099341149276,0.0042594560538896,0.0098528296650511,66.20215690420808,0.0053859725443825,0,0,0.4909433728143406,-0.003874772582953989,0,-0.0,-0.003874772582953989,0.9865641353719707,1.0042067364679579
2024-03-05,D05_SI,26.242509841918945,-0.0005985382446689,-0.0029851098857978,0.0486655852752724,0.0235402684272478,0.0036962122632138,0.0273234905193018,0.0042513192099591,0.0093645924950309,64.76869833853979,0.0029940474464287,0,0,0.4905535630074378,-0.0005985382446689336,0,-0.0,-0.0005985382446689336,0.9865641353719707,1.0036056803306277
2024-03-06,D05_SI,26.39179229736328,0.0056885738575918,0.0041852846639471,0.0612952482284518,0.0254776683328348,0.0064720285148816,0.0321145890436593,0.0050148412660317,0.0091595792585956,55.80352691789165,0.0101220649133837,1,0,0.4503037990836434,0.0056885738575918054,0,0.0,0.0056885738575918054,0.9865641353719707,1.009314765367087
2024-03-07,D05_SI,26.54108238220215,0.0056566861074374,0.0135015096361941,0.0409863027635732,0.0262649097061247,0.0101525178348256,0.0366840825051719,0.0046636013014682,0.0075615214675852,47.619188294256816,0.0248666006332225,1,0,0.4060580590912884,0.005656686107437414,0,0.0,0.005656686107437414,0.9865641353719707,1.0150241421783706
2024-03-08,D05_SI,26.517507553100582,-0.0008882391743516,0.0059612498140431,0.0397413496987939,0.0270991173093917,0.0073123516971329,0.0346096272829727,0.0042824669496026,0.0075806287756509,38.554287343799025,0.0272592355603482,1,0,0.4300708859387943,-0.0008882391743516571,0,-0.0,-0.0008882391743516571,0.9865641353719707,1.014122557972375
2024-03-11,D05_SI,26.3996524810791,-0.0044444249439914,0.0053859725443825,0.0325752720941006,0.0277891290810015,0.0012515951477689,0.029075504967889,0.0044552131332776,0.0077135242537535,33.89852824397329,0.0386904260892313,1,0,0.4292579875592226,-0.004444424943991443,0,-0.0,-0.004444424943991443,0.9865641353719707,1.009615366379458
2024-03-12,D05_SI,26.321081161499023,-0.002976225525559,0.0029940474464287,0.0310864507340344,0.0282335854925086,-0.0032283527015232,0.024914084818987,0.0047935858602554,0.0077512755305877,36.36374336287092,0.0441791770288135,1,0,0.4221656608811803,-0.0029762255255590953,0,-0.0,-0.0029762255255590953,0.9865641353719707,1.0066105233550429
2024-03-13,D05_SI,26.658931732177734,0.0128357406219656,0.0101220649133837,0.0417561600530442,0.0288084125050693,0.0075274245777547,0.0365526902351611,0.0071661225535626,0.0081515518702524,49.5191578259398,0.0297672068557406,1,0,0.3963096099184064,0.012835740621965686,0,0.0,0.012835740621965686,0.9865641353719707,1.0195311149401693
2024-03-14,D05_SI,27.201068878173828,0.0203360416479752,0.0248666006332225,0.0387038469174856,0.0291439861319897,0.0260513675509868,0.0559545943776018,0.0110008856639862,0.0077581398340858,64.90554526517141,0.0300404720670652,1,0,0.419639498240788,0.0203360416479752,0,0.0,0.0203360416479752,0.9865641353719707,1.0402643421549993
2024-03-15,D05_SI,27.240354537963867,0.0014442689721492,0.0272592355603482,0.0236197147655756,0.0287898362753558,0.0263165624618288,0.0558640482617909,0.0107364985785919,0.0069933091452253,74.68339390264389,0.0334582686443178,1,0,0.3479395292626431,0.0014442689721492208,0,0.0,0.0014442689721492208,0.9865641353719707,1.041766763667207
2024-03-18,D05_SI,27.421066284179688,0.0066339718876995,0.0386904260892313,0.0225607933683402,0.0282035592183527,0.0319490118762129,0.0610536469429841,0.0092234419397306,0.0069461550712607,76.92292609872489,0.0171920412538875,1,0,0.2523781046243829,0.006633971887699541,0,0.0,0.006633971887699541,0.9865641353719707,1.048677815090915
2024-03-19,D05_SI,27.483924865722656,0.0022923463621555,0.0441791770288135,0.0237051875194216,0.02771118407101,0.0330774416881696,0.0617052408343985,0.0079131786714116,0.0069509518516953,79.08733279428759,0.0314464243430649,1,0,0.2187786231246616,0.002292346362155584,0,0.0,0.002292346362155584,0.9865641353719707,1.051081747865412
2024-03-20,D05_SI,27.45249366760254,-0.00114362116305,0.0297672068557406,0.0291604738095234,0.0276851830164142,0.0303896667036425,0.0589161932045549,0.0085354924001423,0.006742638344903,81.56834783039156,0.048368677218592,1,0,0.2328417759813465,-0.0011436211630500015,0,-0.0,-0.0011436211630500015,0.9865641353719707,1.0498797085344576
2024-03-21,D05_SI,28.01820182800293,0.0206068041486517,0.0300404720670652,0.0503681821308501,0.0283233935709825,0.0489777943133664,0.0786884052289251,0.0086499685742233,0.0079705071989385,84.58991524270323,0.0103757030395708,1,0,0.2187117388210816,0.02060680414865179,0,0.0,0.02060680414865179,0.9865641353719707,1.0715143740678708
2024-03-22,D05_SI,28.151769638061523,0.0047671799524657,0.0334582686443178,0.0591190322799624,0.0295368493024705,0.0508871657900369,0.0819270616398777,0.0083376493188432,0.0078555864491138,88.99643959248576,0.0022329142963224,0,0,0.2171500609954312,0.004767179952465783,0,0.0,0.004767179952465783,0.9865641353719707,1.076622475910706
2024-03-25,D05_SI,27.89249038696289,-0.0092100516035796,0.0171920412538875,0.0597015455338678,0.0312796945177731,0.038163523779517,0.070636961662835,0.0109408469777837,0.0078102040745399,80.88227419256953,0.0197180631055153,1,0,0.2512528128816702,-0.009210051603579683,0,-0.0,-0.009210051603579683,0.9865641353719707,1.0667067273499946
2024-03-26,D05_SI,28.34819602966309,0.0163379331274484,0.0314464243430649,0.0770148785198541,0.0337827718912027,0.0511594928378704,0.0866705742056845,0.0122857586411597,0.0083248264267002,82.84951887571347,0.0002770709522996,0,0,0.2434813991394119,0.016337933127448467,0,0.0,0.016337933127448467,0.9865641353719707,1.0841345105280382
2024-03-27,D05_SI,28.78033447265625,0.0152439485934476,0.048368677218592,0.0950672860529942,0.0368280547522033,0.0622625652736774,0.1013836291887926,0.0119954669040131,0.0086066041634364,84.33724297805307,-0.0084630156276176,0,0,0.2324142761091124,0.015243948593447687,0,0.0,0.015243948593447687,0.9865641353719707,1.1006610012749103
2024-03-28,D05_SI,28.308910369873047,-0.0163800772791954,0.0103757030395708,0.0810080381371962,0.0392674919449205,0.0407879691512504,0.0816571023462671,0.014594631611918,0.0096572554106189,74.15249944068287,0.0001603555095122,0,0,0.4918796731884136,-0.016380077279195437,0,-0.0,-0.016380077279195437,0.9865641353719707,1.0826320890158305
2024-04-01,D05_SI,28.214630126953125,-0.0033304087542789,0.0022329142963224,0.0703428491050637,0.0411585825223066,0.033797879993372,0.0763475353484648,0.0146808811197908,0.0097682749131139,74.62689734598015,0.0049155685494468,0,0,0.4788131048206212,-0.003330408754278924,0,-0.0,-0.003330408754278924,0.9865641353719707,1.079026481628909
2024-04-02,D05_SI,28.442476272583008,0.0080754610145401,0.0197180631055153,0.0831834505918664,0.0436044621893119,0.0379926438151327,0.0832537548051535,0.0138233700113185,0.0096615633348054,77.6639382998431,0.0035954817476793,0,0,0.4092881107892425,0.008075461014540153,0,0.0,0.008075461014540153,0.9865641353719707,1.0877401179149597
2024-04-03,D05_SI,28.356050491333008,-0.0030386166247173,0.0002770709522996,0.0805388151569999,0.0459391193116909,0.0308629297389653,0.0782198648622429,0.0121053473148092,0.0097384191731911,73.68425255494115,0.0125609943863269,1,0,0.4210035199163703,-0.003038616624717383,0,-0.0,-0.003038616624717383,0.9865641353719707,1.0844348927092913
2024-04-04,D05_SI,28.536766052246097,0.0063730864412279,-0.0084630156276176,0.0812742738619201,0.0482164863857064,0.0334035242423627,0.0832306111999356,0.0097555266796061,0.0097461419070315,70.73176508203422,0.0095026001431408,0,0,0.4414782198404542,0.006373086441227915,0,0.0,0.006373086441227915,0.9865641353719707,1.0913460900204113
2024-04-05,D05_SI,28.31344985961914,-0.0078255606195215,0.0001603555095122,0.0667782666846135,0.0497406047841166,0.0220367012225608,0.0728734248529343,0.0068443519520251,0.010083022352839,65.75574866347597,0.0039437088809639,0,0,0.4756026860649255,-0.007825560619521554,0,-0.0,-0.007825560619521554,0.9865641353719707,1.0828056950360787
2024-04-08,D05_SI,28.353321075439453,0.0014082076192762,0.0049155685494468,0.0692302441570991,0.0514623409884595,0.0200959675413998,0.0725924940639679,0.0065821685903316,0.0100459994705839,64.27837768042747,-0.0002810571137924,0,0,0.4552148763381055,0.0014082076192762916,0,0.0,0.0014082076192762916,0.9865641353719707,1.0843305102660243
2024-04-09,D05_SI,28.544740676879883,0.0067512232846065,0.0035954817476793,0.081254410350219,0.0535780979202711,0.0230351752160071,0.0778474540096121,0.0062441881279243,0.0098966816554777,65.63182098475693,0.0050295125542365,0,0,0.4577383897572921,0.006751223284606533,0,0.0,0.006751223284606533,0.9865641353719707,1.0916510676551416
2024-04-11,D05_SI,28.712230682373047,0.0058676310073759,0.0125609943863269,0.0908454142214971,0.0560751680995561,0.0246474510949559,0.0821047291578873,0.0061689289314005,0.0097671779270404,67.84740511189736,0.0125000348756614,1,0,0.4241931145745499,0.005867631007375973,0,0.0,0.005867631007375973,0.9865641353719707,1.09805647330895
2024-04-12,D05_SI,28.807939529418945,0.0033333824914083,0.0095026001431408,0.0806111744773074,0.057866667419363,0.0241358825922786,0.0833992131024818,0.0058343635957261,0.0095643581373591,62.90763241506927,0.0080287178131759,0,0,0.43403867932836,0.0033333824914083543,0,0.0,0.0033333824914083543,0.9865641353719707,1.1017167155316556
2024-04-15,D05_SI,28.42510986328125,-0.0132890332453922,0.0039437088809639,0.044999738451072,0.0579031218066188,0.0083322160704719,0.0667177991991383,0.0081606636348579,0.009483158058358,54.130939979164985,0.0515431045033787,1,0,0.4664530691368358,-0.013289033245392212,0,-0.0,-0.013289033245392212,0.9865641353719707,1.087075965471951
2024-04-16,D05_SI,28.34535217285156,-0.0028058885546373,-0.0002810571137924,0.0405647302918799,0.0578106837914569,0.003536122640471,0.061551232099744,0.008300404985402,0.0095494564296079,57.23668970898398,0.0715249205847632,1,0,0.456860920345474,-0.00280588855463737,0,-0.0,-0.00280588855463737,0.9865641353719707,1.0840257514624119
2024-04-17,D05_SI,28.68830680847168,0.0120991488667618,0.0050295125542365,0.0462141227900796,0.057868301675988,0.0134047221798507,0.0720487323628253,0.0096304522879512,0.0097638185995955,55.63810829508524,0.0513760613951195,1,0,0.4203818270466006,0.012099148866761888,0,0.0,0.012099148866761888,0.9865641353719707,1.097141540404759
2024-04-18,D05_SI,29.071134567260746,0.0133443831783064,0.0125000348756614,0.0577504744789061,0.0581929498607383,0.0240571594349405,0.083650066368468,0.0110439828839994,0.0100708928873898,54.900793510481925,0.0396434847231403,1,0,0.3862273844960563,0.01334438317830644,0,0.0,0.01334438317830644,0.9865641353719707,1.1117822175207577
2024-04-19,D05_SI,29.039230346679688,-0.0010974535757193,0.0080287178131759,0.0577993641776048,0.0584896476075726,0.0200824673840149,0.0797467314319693,0.0111413808385927,0.0100699323310674,64.44834867605783,0.039879027278961,1,0,0.416111380408955,-0.0010974535757193316,0,-0.0,-0.0010974535757193316,0.9865641353719707,1.1105620881507183
2024-04-22,D05_SI,29.890228271484375,0.0293051129332699,0.0515431045033787,0.0668146533804479,0.058772380991882,0.0465350890973941,0.1080424480751993,0.0129930756591015,0.0110197236865403,75.51103615062395,0.0208394592640919,1,0,0.3355458398329496,0.029305112933269983,0,0.0,0.029305112933269983,0.9865641353719707,1.1431072355633833
2024-04-23,D05_SI,30.37275123596191,0.0161431675962764,0.0715249205847632,0.0788931433602524,0.0594244017810123,0.0593107543683473,0.1222596622468794,0.0108490479365729,0.0113871017802925,77.27346225987951,0.0080880081592211,0,0,0.3375014403685879,0.01614316759627643,0,0.0,0.01614316759627643,0.9865641353719707,1.1615606072475992
2024-04-24,D05_SI,30.162199020385746,-0.0069322734032361,0.0513760613951195,0.081373466547244,0.0603910173572916,0.0478200168596165,0.1110989336851033,0.0144165680408194,0.0112601278443484,74.65483717437738,0.0340312965755784,1,0,0.4248015385965617,-0.0069322734032361,0,-0.0,-0.0069322734032361,0.9865641353719707,1.1535083515437299
2024-04-25,D05_SI,30.223615646362305,0.0020362118138352,0.0396434847231403,0.0661565771147061,0.0604807833241216,0.0465444212741332,0.1098402476562823,0.014675343092409,0.0108817282009584,73.80155889788786,0.0345425457306596,1,0,0.4607667380061133,0.002036211813835287,0,0.0,0.002036211813835287,0.9865641353719707,1.1558571388765009
2024-04-26,D05_SI,30.19728660583496,-0.0008711413232425,0.039879027278961,0.0492333448912811,0.0597123310495866,0.0430738439417388,0.1053582146203526,0.0146409987722706,0.0105392156078275,78.14567988906703,0.0403837778686622,1,0,0.3939048844269096,-0.000871141323242508,0,-0.0,-0.000871141323242508,0.9865641353719707,1.1548502239590608
2024-04-29,D05_SI,30.513124465942383,0.0104591470164208,0.0208394592640919,0.0778629084365998,0.0602118038218579,0.0499863188144527,0.1132078890585432,0.0091670156094405,0.0096886711724607,79.81054716602634,0.0330650129253238,1,0,0.3085567561713226,0.010459147016420811,0,0.0,0.010459147016420811,0.9865641353719707,1.166928972233395
2024-04-30,D05_SI,30.618406295776367,0.003450378539618,0.0080880081592211,0.085196090042908,0.0609778375117113,0.0492695853316964,0.1132517756120334,0.0063443054203161,0.0095435656496316,79.31878465971054,0.0232091309818067,1,0,0.343971162707328,0.0034503785396180486,0,0.0,0.0034503785396180486,0.9865641353719707,1.1709553189164477
