Date,equal_weight_ml_net,equal_weight_buy_hold,inverse_vol_ml_net,inverse_vol_buy_hold
2025-07-09,-0.0005831461351857673,0.007415794449605199,-0.0007931004997775949,0.004437762515187174
2025-07-10,0.0012413130047549774,0.004678136014560981,0.0016971008050642707,0.0039830096496932844
2025-07-11,0.0012367663097786104,0.0017305305180428388,0.0017802039014493233,0.0012597305646734663
2025-07-14,0.002174376556626371,0.001092509846058724,0.0031241946603227312,0.0030343948340279966
2025-07-15,-0.0014402285809888375,0.010605179884721946,-0.002036716061671202,0.002788495396144516
2025-07-16,0.0009980774782405077,0.002639754313163841,0.0011634399735107816,0.0021564008471262122
2025-07-17,0.006087234090292955,0.009257763925529053,0.007863412556746429,0.00942425721868773
2025-07-18,0.0018803560303795415,0.0008328035959115724,0.0027273151005493923,0.0023045105651272138
2025-07-21,0.0022139547191826576,0.0005559363433939035,0.003055131228297463,0.0025264004924369565
2025-07-22,-2.2787370432782634e-05,-0.008483510639769709,-4.294266097073354e-05,-0.003792003047168221
2025-07-23,0.00904393728279603,0.01652758684340368,0.011756359291532605,0.015222193679656555
2025-07-24,0.007590116115285668,0.013367549787916433,0.00989613261856556,0.012681639768488627
2025-07-25,0.0010747793841637083,-6.843501184317091e-05,0.0012747282698395699,0.00016237675206741235
2025-07-28,-0.0003333333333333333,0.0034425159329759167,-0.0004077644858811852,-0.0005874634283485505
2025-07-29,-0.0007443855332299,-0.0036287562317119195,-0.0009607300911941898,-0.0027420006785003666
2025-07-30,-0.003085082690737854,0.004389361248985961,-0.0038949699238409593,-1.3857745404627928e-05
2025-07-31,-0.00366783452625441,-0.006271008226776657,-0.004617249101862023,-0.005879694857698844
2025-08-01,-0.0006666666666666666,-0.015397511261442213,-0.0008382169528506778,-0.01328323709319295
2025-08-04,0.0016974829168034577,0.019147422600628072,0.0022233149068005545,0.014596861174113565
2025-08-05,-0.0003333333333333333,-0.0024760547303144622,-0.0004405243649721711,-0.0003505683742750197
2025-08-06,0.0022199525801483992,0.008937432807545035,0.0026785216329516144,0.009647826943335333
2025-08-07,0.005528645305692563,0.00837009151658071,0.006709215747274249,0.008303906127003899
2025-08-08,0.00923238056815534,0.012791189261293153,0.01119885682102529,0.013016984182189847
2025-08-11,-0.0009924681650337697,-0.0017610939200421265,-0.0012491352274864697,-0.0013928793539088958
2025-08-12,0.0035486602565384384,0.006941960895603542,0.004581455518998725,0.0072741447259666685
2025-08-13,0.0011410761355213535,0.0014889760485659413,0.0014764216928888619,0.003762727517528424
2025-08-14,3.097262297635517e-05,-0.0005603980169021824,4.0169947479198446e-05,-0.0011689105531471904
2025-08-15,-0.00500888170297024,-0.0075506786076650805,-0.005914773693520888,-0.007057616593765214
2025-08-18,-0.002076611508708859,0.0008050401638856064,-0.0023369412921858262,-0.0008246977955828826
2025-08-19,-0.00214170034271773,-0.011727039372154172,-0.0028397948928524036,-0.0063958153400921845
2025-08-20,-0.0008857257525702877,-0.0004052558629134377,-0.0012028742186409884,-0.00036604826640100326
2025-08-21,-0.001337205591370405,0.001864591520918187,-0.0018937012775520718,0.0020643662267549783
2025-08-22,0.006169005292067061,0.012236368896691404,0.008266849927327685,0.01150850751902698
2025-08-25,-0.004615981861498845,-0.0012075708846749356,-0.005491382228805269,-0.003734040201347335
2025-08-26,-0.0006574634276993452,0.002975995435358425,-0.0003002607865043728,0.0016353091848837398
2025-08-27,0.0017590476873831455,0.0014473059207283552,0.0021336690474249255,0.0019674579958998805
2025-08-28,0.002243597747040823,-0.00038122129084579753,0.002779227670198255,0.0013661628261562421
2025-08-29,-0.0007296014269660608,-0.01181174432131867,-0.0013757789203906355,-0.007153439525982166
2025-09-02,-0.005923677012808937,-0.005590343679475603,-0.003246917300946597,-0.003073463419269777
2025-09-03,-0.002683278038744019,-0.0005433971899179157,-0.002849862440732674,0.00012552284182806373
2025-09-04,0.005410192457081631,0.005743525790414965,0.005457106014514849,0.00591677535420931
2025-09-05,-0.008194717929426646,-0.008194717929426646,-0.0039222685748868955,-0.0039222685748868955
2025-09-08,0.003655770144262623,0.003655770144262623,0.002721584791066346,0.002721584791066346
2025-09-09,0.00581947205527437,0.00581947205527437,0.0037293344908795323,0.0037293344908795323
2025-09-10,0.025908669383948462,0.025908669383948462,0.020228192088423975,0.020228192088423975
2025-09-11,0.0014766366729361085,0.0014766366729361085,0.002922876355058344,0.002922876355058344
2025-09-12,-0.003834408606875931,-0.003834408606875931,-0.004370111256364791,-0.004370111256364791
2025-09-15,-0.001068800810772504,-0.0008666572398546846,7.946639973460115e-05,0.00018360373010326914
2025-09-16,0.0005096966374113686,-0.004998031602006736,0.00031635249944197595,-0.0026279407887455294
2025-09-17,-0.010217806963011814,-0.009551140296345148,-0.0060402627382246075,-0.005363789530827077
2025-09-18,0.012871014758197444,0.011650024389265101,0.007764230541726705,0.006590398991213169
2025-09-19,-0.003960734989622757,-0.0024808234455892344,-0.0025690303845714263,-0.0016704447429306784
2025-09-22,-0.0014561238476292016,0.013548351087876886,-0.0015772305001708234,0.00787429707183867
2025-09-23,0.0017892514802972197,-0.009429281640879231,0.0016938765198089096,-0.005732807583919549
2025-09-24,-0.0029099354031328164,-0.005304094159182944,-0.0036191809963246188,-0.004425385842881885
2025-09-25,-0.002001289407731958,-0.0006450910448509614,-0.0028251542049754527,-0.002146493500918549
2025-09-26,0.0020422903591223265,0.00298024190432337,0.0030760284119528804,0.0035518765407451195
2025-09-29,0.0017321995255639155,0.008578840153779929,0.0022073598419109506,0.005635723085295063
2025-09-30,0.006148825180259128,0.014818939080855964,0.006530952897515813,0.010806476684088372
2025-10-01,0.003938043151860453,0.005117189026027684,0.004393402578280803,0.004976287145598482
2025-10-02,0.008526616427798247,0.011464008481587943,0.007913847754467213,0.009387505332806398
2025-10-03,0.00012125237647190683,-0.0021198952238108415,0.00010518379892782654,-0.0010175293258473845
2025-10-06,0.0033394487566616635,-0.00035599320804102774,0.003839990615891825,0.002000853952141029
2025-10-07,0.00878920558029069,0.007890937682280885,0.0066273741333974096,0.0061707111173735125
2025-10-08,-0.0012361378014242124,0.006095603838404943,0.0005011608482076877,0.004332189614504109
2025-10-09,-0.0031768167314075355,0.002921935661773789,-0.0034550045297161514,-0.00028134619824534204
2025-10-10,-0.009380311634313928,-0.02566875937477146,-0.013983138570806528,-0.02278978317630822
2025-10-13,0.0023292189123949405,0.011719925681744514,0.004949861288772308,0.010069054297013907
2025-10-14,-0.005088865252374138,-0.019762502528142562,-0.005103688856951552,-0.01285270779647647
2025-10-15,0.002112956984541429,0.0017426698106618455,0.0028305608050877454,0.002633558732570629
2025-10-16,-0.003786652244172295,-0.00011652029881736858,-0.0048608795222642425,-0.002914906866108823
2025-10-17,-0.0013454177416462414,0.0012397093670582688,-0.00039051015793440313,0.0009926242416980926
2025-10-21,0.0021104281381027303,-0.0005907063673552537,0.002096961623328846,0.0006378433407270993
2025-10-22,0.0011334487032041614,-0.00048573637539250925,0.00031487093487502687,-0.0005630896455115597
2025-10-23,0.004250234634223323,0.007726304550535949,0.005146883384933831,0.0070448198539909855
2025-10-24,0.0032887356236179035,0.010791266817191003,0.0045244880161932274,0.008587869067715942
2025-10-27,0.0060616766184429976,0.015421390856262743,0.007926304171594515,0.012885686257183997
2025-10-28,0.003872044497497562,0.020478660956872712,0.0042569748109428564,0.01272706461506906
2025-10-29,-0.0019983362886171196,0.007967005613187602,-0.001854175788932338,0.0031564913602869704
2025-10-30,-0.008942794424240138,-0.008609461090906803,-0.007327582628431873,-0.007160004946774273
2025-10-31,0.0004512741940767195,0.00012745005053071967,0.0011578231419203612,0.0009962373169689752
2025-11-03,-0.0002397321482092337,0.006986950620235466,4.6351875791546954e-05,0.0035833199439537847
2025-11-04,-0.005748302712873928,-0.018944360711393087,-0.007702091649050819,-0.014078763200123672
2025-11-05,0.0011551284003763485,-0.004683080411691447,0.0017203065558274995,-0.0010620272460091576
2025-11-06,0.00913383074429508,-0.003041107224812767,0.00697193034689163,0.0010147518083146786
2025-11-07,-0.003032748826975721,-0.002908688589361034,-0.002771066776773958,-0.0027102143977134714
2025-11-10,0.0008968743696531704,0.020207708082504234,0.003617391371490481,0.012842566149422648
2025-11-11,0.005738171718951894,-0.004125355036003382,0.00612462948139487,0.001458788284722823
2025-11-12,3.891941119937847e-06,0.0011083452747735107,0.00010418955926994142,0.0006343432992662973
2025-11-13,-0.00608377977881754,-0.018020512426385433,-0.008859174643418366,-0.01462072985774296
2025-11-14,-0.0014073179432408933,0.004497271727794276,-0.0014615816072871986,0.001368216565532005
2025-11-17,-0.0030438141399355967,-0.00930135128681516,-0.004640231572078032,-0.007606359983386997
2025-11-18,-0.004774489832530075,-0.014134977415001804,-0.006238404029071305,-0.010645060207745052
2025-11-19,0.001411982768911783,0.010895892526409323,0.002070062935596589,0.0064891377929672
2025-11-20,-0.004149674422697092,-0.014657947748201653,-0.0065672997621805725,-0.011490592682043183
2025-11-21,-0.0013748351984924263,-0.0010415018651590928,0.002040962194609457,0.002198086100057533
2025-11-24,0.009943946014387492,0.009943946014387492,0.008537536943499504,0.008537536943499504
2025-11-25,0.003551269870246269,-0.004752320425163307,0.0052039774741011275,0.0012245488616297808
2025-11-26,0.008660127293907638,0.008993460627240971,0.007635502218004629,0.007794880862625574
2025-11-28,-0.002974246186960553,-0.002974246186960553,0.0011098829866943024,0.0011098829866943024
2025-12-01,0.0029932227494559407,0.0029932227494559407,-0.0006327329305184657,-0.0006327329305184657
2025-12-02,0.0040873641128543374,0.0040873641128543374,0.002920637522709938,0.002920637522709938
2025-12-03,-0.0004953528350402451,-0.0004953528350402451,0.001940129689152471,0.001940129689152471
2025-12-04,0.005949930879813252,0.005949930879813252,0.002106503382090253,0.002106503382090253
2025-12-05,-0.0014375145719537352,-0.0014375145719537352,-0.00028022126754393144,-0.00028022126754393144
2025-12-08,0.003567227109516846,0.003567227109516846,-9.515694962087162e-05,-9.515694962087162e-05
2025-12-09,0.0003054007350617267,-0.0004032181249445932,0.000514941059283381,0.0001900910318553862
2025-12-10,-0.0002671208261260472,6.621250720728611e-05,0.0019208052810777468,0.002074392558824053
2025-12-11,-0.002730590035975274,-0.002730590035975274,0.00059213404218197,0.00059213404218197
2025-12-12,-0.007237903549838887,-0.010488595088223715,-0.000962735156251877,-0.0054368632402735945
2025-12-15,0.0030958626045409776,0.003429195937874311,0.001753506533128268,0.002208337756550806
2025-12-16,0.0029988888374065472,0.0029988888374065472,0.0014479578038111137,0.0014479578038111137
2025-12-17,-0.017886281662370496,-0.017886281662370496,-0.012720200655137164,-0.012720200655137164
2025-12-18,0.008032950703275143,0.008032950703275143,0.005473012854409754,0.005473012854409754
2025-12-19,0.014621378458231638,0.014621378458231638,0.00835264124251819,0.00835264124251819
2025-12-22,0.01209148335833691,0.01209148335833691,0.011059834293177164,0.011059834293177164
2025-12-23,0.005020198891414511,0.015370432524939156,0.006410338099341715,0.01120933602134604
2025-12-24,0.0009359059862699137,-0.00012113474915516805,0.0013104770840765933,0.000819355378519496
2025-12-26,-0.00044825612992508795,0.002944980826438829,-0.0005356160770256407,0.0010365045427839724
2025-12-29,-0.0013657150107662848,-0.005407074310674072,-0.001790671013562901,-0.0036227040220672083
2025-12-30,0.0013722761768891756,0.0001680134728256529,0.0016333973458812546,0.0010867911907618834
2025-12-31,-0.0032955661655431623,-0.005144040372177157,-0.004269851481068248,-0.005111873888639257
2026-01-02,-9.676517230305908e-05,0.005047737200302309,-0.00011429851427648298,0.002908365730939827
2026-01-05,0.001477531401194332,0.0024090915587146786,0.0019336694695752633,0.004160854820074927
2026-01-06,0.009180712226854978,0.007954772260283035,0.011685952453207544,0.011415462530652861
2026-01-07,0.0016299332163391596,0.0049589751566714675,0.0017973480650381717,0.003267297233811964
2026-01-08,-0.006084078962198351,-0.01325803201240805,-0.007060766012873805,-0.010235542514035335
2026-01-09,0.003715907499495167,0.0033916489255484037,0.004802787680798479,0.004656331350917169
2026-01-12,0.002085976212362025,0.002230240633995869,0.0025539736292487644,0.0026191003581973195
2026-01-13,0.00278954177107249,0.004357611446580312,0.0031107202615624848,0.0038178071732216635
2026-01-14,-0.002493595937624401,-0.00728344465136473,-0.0032590299251586837,-0.005402851212272696
2026-01-15,0.004165685386479767,0.011282312126568753,0.005065943201639085,0.00821424582563651
2026-01-16,0.0010225427868905494,-0.00043877975433459504,0.001137121061465513,0.0004912499790887224
2026-01-20,-0.025017498371627627,-0.024684165038294292,-0.019826222503794358,-0.019677245925440814
2026-01-21,0.013341316663915396,0.013043879667549349,0.009160640864269712,0.008801952824747486
2026-01-22,0.0014077525575714922,0.004849597121840003,0.0021991412685568898,0.003994057514122077
2026-01-23,0.0048910959507441065,0.008495765922162871,0.002285913472183726,0.006338586890986918
2026-01-26,-0.0028179912211843128,-0.0024846578878509793,-0.0015103259084239505,-0.0011159595550363451
2026-01-27,0.01059677670427798,0.01059677670427798,0.010065895241302249,0.010065895241302249
2026-01-28,0.0067894127402030975,0.0067894127402030975,0.004198534722890134,0.004198534722890134
2026-01-29,0.0004048174375751448,0.0024611783616593406,0.0005544314711643449,0.001518312822275352
2026-01-30,-0.004283446972351057,-0.006672912587498543,-0.00513847188777374,-0.006274345130843936
2026-02-02,-0.00014472421258907944,-0.009771675748815175,-9.805346780430296e-05,-0.004386309583460653
2026-02-03,-0.011653698778144594,-0.011320365444811261,-0.006707785799826265,-0.006560990180952983
2026-02-04,-0.00036736723717042,-0.0114014350301187,-0.00016701305048147266,-0.004937356946933209
2026-02-05,-0.007062874065205227,-0.006729540731871893,-0.004759859387690751,-0.004616247986982139
2026-02-06,0.030622774129012598,0.030622774129012598,0.01618843213501788,0.01618843213501788
2026-02-09,-0.0049655578770914826,0.0036916632625850396,-0.0061542636695707635,-0.002424613450291077
2026-02-10,-0.0031130830390117734,-0.005744116742521658,-0.004004390876418509,-0.0051403486202887035
2026-02-11,-0.0018071328945015175,0.000862530982797353,-0.0022727394799975003,-0.0011185872753120764
2026-02-12,-0.0035264515559317124,-0.008981158228348404,-0.004507988822975652,-0.006903373699548649
2026-02-13,-0.003918811972286458,-0.011283027672525833,-0.0048997287558047616,-0.008144394460620484
2026-02-19,0.003398130379195267,0.0032562874438636738,0.003962336144775729,0.0038985555452683684
2026-02-20,0.004551094352273817,0.007957180071840616,0.005827739212044306,0.007353271151659412
2026-02-23,-0.0024840915804222505,0.0005538701728958021,-0.0035367361909296883,-0.0021779648417178904
2026-02-24,0.0007604733635637739,0.0030227148191224926,0.0013360120373525765,0.0023582052233506786
2026-02-25,0.0018333682731429546,0.00651746721948443,0.0026700435197728927,0.004791911288850718
2026-02-26,-0.004913819600856795,-0.02310089986584163,-0.0061839209971028385,-0.014102299271758193
2026-02-27,-0.001833904159013781,-0.015716008108006996,-0.002491962527263706,-0.008393217773654725
2026-03-02,0.001112656940679931,0.0014459902740132646,-0.00536715745160153,-0.005222208795024139
2026-03-03,-0.0034511889869057732,-0.007556702155571064,-0.004537155726225724,-0.006329335097223436
2026-03-04,-0.0006666666666666666,0.004290185631877404,-0.0008528554294486106,0.0017135568872026492
2026-03-05,-0.0021918901639692563,-0.0005849672793447983,-0.0031139905147530827,-0.001571958958433868
2026-03-06,-0.004369043303620683,-0.015130708331968909,-0.006124214460023469,-0.011421618529702159
2026-03-09,0.008387411427170402,0.007792256402819405,0.003416357905276021,0.0033211066878885698
2026-03-10,-0.0003333333333333333,0.011557706090188025,-0.00015122510959080475,0.010062963778493932
2026-03-11,0.0,0.0022921563838638193,0.0,0.0009015543253522039
2026-03-12,0.0,-0.012333865686081339,0.0,-0.011921073911239338
2026-03-13,0.0,-0.007507988403307501,0.0,-0.005505411902914741
2026-03-16,0.005159040630056603,0.012922515420538053,0.002404525130665865,0.011880102110781944
2026-03-17,0.0058832940305320785,0.005079888137694962,0.006591569418441846,0.007250889699491361
2026-03-18,0.003971021639191348,-0.003483467060771961,0.004323000644821641,-0.003669170805545177
2026-03-19,-0.0003333333333333333,-0.005894881945487707,-0.0003590135167119663,-0.004654296114254005
2026-03-20,-0.01201205002130253,-0.0161239487769201,-0.006327049373848309,-0.012522278171504333
2026-03-23,-0.006024388187793976,0.0034835272300759446,-0.006414180151759657,0.0014974878238525982
2026-03-24,-0.0003333333333333333,-0.0007132931461491335,-0.00036536899204226054,-0.000628522487003079
2026-03-25,0.0,0.011715926308834593,0.0,0.009465892928351236
2026-03-26,0.0,-0.020182199887080293,0.0,-0.015532066812031245
2026-03-27,0.0,-0.012750183042918565,0.0,-0.01115739345207874
2026-03-30,0.0,-0.006840409529335363,0.0,-0.005051708281304871
2026-03-31,-0.000742889073821399,0.027906997349318414,-0.0008913029660779857,0.02143886900016532
2026-04-01,0.0038664105409005334,0.008958194663069907,0.004615539638460137,0.009186584957577897
2026-04-02,-5.7914738598915015e-05,0.003352716180853458,-7.092231114908405e-05,0.0018481541189663661
2026-04-06,0.00046337569706615217,0.0025087654226595793,0.000569975746653758,0.0028133342744032655
2026-04-07,-0.0009254421873558331,8.440622469119141e-05,-0.0011583998219596638,-0.0005512325568805053
2026-04-08,0.003765119273303178,0.019703988548925855,0.00480880347832629,0.018913828047123153
2026-04-09,0.002435124418370127,0.004691463651431989,0.0007651093615366123,0.003276361151288504
2026-04-10,-1.3151044294445446e-05,0.009208426768614183,0.0002889773500398251,0.005088472483316551
2026-04-13,0.004245582453574537,0.005447216442828973,0.0052201696162897625,0.005817555699713033
2026-04-14,0.00452523178740553,0.01720284529804202,0.005478264563004213,0.011711029335494953
2026-04-15,0.00024538055233921046,0.007212227089629097,0.00036133031222106214,0.005872713510108173
2026-04-16,-0.0035157273417242285,-0.0023632781260783573,-0.0035705545294712083,-0.0024080209132815544
2026-04-17,-0.0006241939901518627,0.009333847028347794,-0.0005420339568210129,0.007285458306923365
2026-04-20,-5.821843132025606e-05,-9.673106087263832e-05,-7.51997259951339e-05,-0.0005686154653921624
2026-04-21,-0.0003333333333333333,-0.004380955524104335,-0.00043090139983910884,-0.002626099226480873
2026-04-22,-0.001957083681835003,0.006121100339839258,-0.0025484222699638736,0.004112834205742035
2026-04-23,-0.0003333333333333333,-0.007166899340491195,-0.0004349843214221928,-0.005412841461610406
2026-04-24,-0.0009181163129546123,0.016407598315572702,-0.0012270305338899108,0.009215265244950506
2026-04-27,-0.0003333333333333333,0.013277904393386941,-0.00044757135933609307,0.006125872275752672
2026-04-28,-0.00562702927182986,-0.007150498764245598,-0.0026512379184835235,-0.004728509739418105
2026-04-29,-0.0003333333333333333,-0.007297180256973383,-0.00015732238875243895,-0.004460844368934315
2026-04-30,0.0,-0.0006703179033074417,0.0,0.011046588010784616
2026-05-04,0.00023645521785320452,-0.0006009536874388433,0.00029601430081197476,-0.0007924172990183873
2026-05-05,0.0020563347898562663,-0.0009355968408038354,0.00258527702393538,0.0012492797903646234
2026-05-06,0.0013746166455204474,0.02556076400885347,0.0016960209972552826,0.017744784053819504
2026-05-07,5.6635601217787844e-05,0.0049208262497540955,7.025263104046235e-05,0.0017953928056564383
2026-05-08,-0.0010193552638196879,0.007564035541703225,-0.0012930846624914795,0.005019190085489109
2026-05-11,0.0051840197480942,0.01251075010747075,0.006437276279809986,0.010680913768269075
2026-05-12,0.001871691984499139,0.003402186457152956,0.0023229540597585656,0.0027174411858902243
2026-05-13,0.0045121436684307055,0.014001577150312139,0.005563787213163316,0.011773621337890002
2026-05-14,0.0155741025136558,0.0185388741485073,0.008656850696491407,0.012122295239536006
2026-05-15,-0.01434569686585585,-0.018355478118121254,-0.006617964008394582,-0.011624385686933365
2026-05-18,0.0027674283028608824,-0.0015718737593229208,0.0037871719931947085,0.0015270031107140255
2026-05-19,-0.0003333333333333333,0.002018585910433727,-0.00041528894583833814,0.004414303507276644
2026-05-20,0.0030829981941878173,0.003974238880182668,0.00393092271172484,0.0018057637625779168
2026-05-21,0.0006610292336890478,-0.0027988276459929664,0.0008455071621640454,0.0010067304368268962
2026-05-22,0.0013105163589346436,-0.0031476130653708503,0.0016684849914215983,0.0008065994303786672
2026-05-26,-0.0003333333333333333,0.0005203709984833068,-0.00042080018950419574,0.0012382946225494521
2026-05-27,-0.0003333333333333333,-0.0035638979055094833,-0.0004275371169784314,-0.0018178197658395546
2026-05-28,-0.00037634244529149985,0.004049525318377841,-0.00048038509376535556,0.0030616988175118237
2026-05-29,0.00489800227637575,0.0008898853861189308,0.006258403986188985,0.00487583749774296
2026-06-02,0.00970718232502558,0.007871849364565456,0.011835743636206533,0.011304139179579986
2026-06-03,-0.0003333333333333333,-0.012452909093580359,-0.0004086255619106126,-0.006441929650916174
2026-06-04,0.0009262285873797111,0.0026655419408657677,0.0011999673968924652,-0.0011439624330713263
2026-06-05,-0.010807367662838555,-0.031145392193298965,-0.013468569882198779,-0.022665642790401647
2026-06-08,0.000843843659990573,0.0011771769933239067,-0.0032342693506132014,-0.0030782694450424333
2026-06-09,0.003999421872612707,0.003613818361687023,0.005249861509392759,0.005068321587449106
2026-06-10,-0.005588520836009099,-0.02778565575548945,-0.007296458280297572,-0.025068358227105344
2026-06-11,0.016551217551458015,0.017217884218124684,0.015440522669849664,0.016008081723460982
2026-06-12,0.004877313836962549,0.00573131447451436,0.006330859797857383,0.006742051117309082
2026-06-15,0.018656325999322987,0.01898965933265632,0.014685117219160295,0.014844990480577932
2026-06-16,-0.0010604912456326032,-0.008634890490208233,-0.0011932489015086063,-0.00481192872987684
2026-06-17,-0.002236706980493978,-0.0019033736471606444,0.00041015648537183393,0.0005718310124402286
2026-06-18,0.018379744055742647,0.018379744055742647,0.015431028356858405,0.015431028356858405
2026-06-22,0.0002853600920827984,-0.0026088106821715216,0.0005509114357650135,-0.0008350646580460874
2026-06-23,-0.004840651336830537,-0.01859574497404574,-0.006263362969019132,-0.012819471296661547
2026-06-24,-0.002572801824772634,-0.0022394684914393004,-0.0016050971918836776,-0.0014476775206847825
2026-06-25,-0.0057338154676797775,-0.0057338154676797775,-0.0028471525172466595,-0.0028471525172466595
2026-06-26,-0.011105799797565504,-0.011105799797565504,-0.00962143604487704,-0.00962143604487704
2026-06-29,0.012772768947225824,0.012772768947225824,0.01302164232282209,0.01302164232282209
