Date,D05_SI,NVDA,SPY
2026-01-05,0.4362387759322118,0.14512823510004794,0.41863298896774026
2026-01-06,0.42365852150952127,0.14914728117521758,0.42719419731526104
2026-01-07,0.40102981660986864,0.14718440471465502,0.45178577867547637
2026-01-08,0.386400630438874,0.14751404508976776,0.46608532447135836
2026-01-09,0.39196721454929656,0.15055508334875495,0.4574777021019485
2026-01-12,0.3913490113713437,0.15047999640976928,0.4581709922188871
2026-01-13,0.3888925277788731,0.15030941602986855,0.46079805619125835
2026-01-14,0.3927733385015774,0.14919199716156453,0.4580346643368581
2026-01-15,0.3892269420592062,0.14746230852427986,0.46331074941651385
2026-01-16,0.3903457780625747,0.14732569622293534,0.46232852571449
2026-01-20,0.39841592938340303,0.14897657835354136,0.4526074922630556
2026-01-21,0.4019764901525558,0.14830021756178108,0.4497232922856631
2026-01-22,0.40213249544479274,0.14842303026075124,0.44944447429445594
2026-01-23,0.39784380459707763,0.1482303761620287,0.4539258192408937
2026-01-26,0.39436635338760545,0.15435847072689302,0.4512751758855017
2026-01-27,0.3877156561179285,0.15806943662867332,0.4542149072533981
2026-01-28,0.3843954793906188,0.15670028477345252,0.45890423583592876
2026-01-29,0.38572311713395196,0.15624386747514077,0.45803301539090724
2026-01-30,0.3817628269120427,0.1584556864750539,0.45978148661290336
2026-02-02,0.41739460671054995,0.148480928759213,0.4341244645302371
2026-02-03,0.425046561126046,0.14679561887328313,0.42815782000067076
2026-02-04,0.4301141446684152,0.14410955796073674,0.4257762973708481
2026-02-05,0.44228975966619677,0.14361140070861186,0.41409883962519145
2026-02-06,0.4467892907264679,0.13893496730924845,0.4142757419642837
2026-02-09,0.4307522915341674,0.1436045954818186,0.4256431129840141
2026-02-10,0.4297159306088056,0.14391779960284437,0.4263662697883502
2026-02-11,0.41840271591596967,0.14410705588564948,0.43749022819838085
2026-02-12,0.4271732592211708,0.14638030484058578,0.4264464359382433
2026-02-13,0.4178184037936303,0.1468663166538451,0.43531527955252447
2026-02-19,0.401082732251099,0.14988550389263977,0.4490317638562613
2026-02-20,0.40032931784423303,0.14929472961210244,0.4503759525436645
2026-02-23,0.3972286481264666,0.14908804647587068,0.4536833053976629
2026-02-24,0.3947369226614391,0.150616575946008,0.45464650139255297
2026-02-25,0.39503299801078584,0.15099793246504853,0.45396906952416566
2026-02-26,0.3951977264477143,0.1451282661333391,0.4596740074189465
2026-02-27,0.39724017851576593,0.1416993482657937,0.4610604732184404
2026-03-02,0.37651994442348213,0.14494865657738998,0.478531398999128
2026-03-03,0.37946446383985094,0.14550997624984302,0.47502555991030604
2026-03-04,0.3780651942918688,0.14714457055138933,0.4747902351567418
2026-03-05,0.37887194347713465,0.1475656238271792,0.47356243269568615
2026-03-06,0.38462089020664836,0.14813612817399244,0.46724298161935923
2026-03-09,0.38352178023693434,0.14847217954320338,0.4680060402198623
2026-03-10,0.36802257359637064,0.15122510959080473,0.48075231681282454
2026-03-11,0.36811364076071734,0.1515112719510363,0.4803750872882462
2026-03-12,0.37265044797138375,0.1541766538582277,0.4731728981703886
2026-03-13,0.37405628805188806,0.15386892670998012,0.47207478523813184
2026-03-16,0.37405458713216505,0.15535996600201768,0.4705854468658172
2026-03-17,0.36197713198857157,0.15926141299918295,0.4787614550122456
2026-03-18,0.36287896311589724,0.16198010339497937,0.4751409334891234
2026-03-19,0.3590135167119663,0.16446364636450642,0.47652283692352726
2026-03-20,0.3678543064260666,0.16296394450603335,0.46918174906790017
2026-03-23,0.36592638919866144,0.16665869088676807,0.4674149199145706
2026-03-24,0.36536899204226053,0.16659611047826128,0.46803489747947824
2026-03-25,0.3649176875751259,0.16673264444344563,0.46834966798142863
2026-03-26,0.37324511987354697,0.16599706736314618,0.46075781276330696
2026-03-27,0.3798405497783835,0.16738208606079277,0.45277736416082365
2026-03-30,0.3791746472216383,0.16675882521325694,0.4540665275651048
2026-03-31,0.39992644819014955,0.16735288105806942,0.43272067075178106
2026-04-01,0.3979177059820729,0.16795814708276713,0.4341241469351599
2026-04-02,0.40819955256555207,0.16441565667354274,0.4273847907609052
2026-04-06,0.4100170051087707,0.16439977099692774,0.42558322389430153
2026-04-07,0.4172419187953943,0.16317570743690385,0.4195823737677019
2026-04-08,0.42573272622228486,0.16695807017142297,0.40730920360629214
2026-04-09,0.42678663942015593,0.16683230866992751,0.4063810519099164
2026-04-10,0.4298913036912648,0.16479370210742997,0.4053149942013052
2026-04-13,0.4307834635616166,0.16571493171391916,0.4035016047244642
2026-04-14,0.4363301376284525,0.1638784977751389,0.3997913645964085
2026-04-15,0.43761905593420686,0.16394258337474996,0.3984383606910432
2026-04-16,0.4286754113909452,0.16564991735066853,0.40567467125838635
2026-04-17,0.4307445206905614,0.16617405419389494,0.40308142511554373
2026-04-20,0.4305608166221723,0.16614908158828723,0.4032901017895404
2026-04-21,0.43090139983910886,0.1666647863243813,0.4024338138365097
2026-04-22,0.4340509799721354,0.16638089012960205,0.39956812989826274
2026-04-23,0.4349843214221928,0.16589740580254628,0.3991182727752609
2026-04-24,0.44548841164477093,0.16065283230785696,0.39385875604737225
2026-04-27,0.44757135933609304,0.15759910494489004,0.39482953571901697
2026-04-28,0.448734906313137,0.1570537365519079,0.3942113571349551
2026-04-29,0.4501807302297726,0.15732238875243895,0.3924968810177885
2026-04-30,0.4216858820284496,0.16315907786410652,0.4151550401074439
2026-05-04,0.4172943803052319,0.16488234824724693,0.4178232714475211
2026-05-05,0.4066523854646985,0.17578178775149803,0.41756582678380355
2026-05-06,0.41239486757847593,0.17057671359660984,0.4170284188249142
2026-05-07,0.4134774448690631,0.17001261372129886,0.4165099414096379
2026-05-08,0.4228439643460134,0.16748453622775353,0.409671499426233
2026-05-11,0.41391793708453883,0.1669318675864875,0.41915019532897363
2026-05-12,0.4136994902645415,0.16830326803647333,0.4179972416989851
2026-05-13,0.41102320183127544,0.16868266389079797,0.42029413427792667
2026-05-14,0.41735522977504247,0.16450318360911878,0.41814158661583867
2026-05-15,0.4229529459498347,0.16086294793795033,0.41618410611221496
2026-05-18,0.4242989184863995,0.15977743296926422,0.4159236485443362
2026-05-19,0.41528894583833814,0.16137669477822184,0.42333435938344005
2026-05-20,0.41247632134148093,0.1625128651441981,0.425010813514321
2026-05-21,0.4120444309947726,0.16159663303428692,0.4263589359709404
2026-05-22,0.4087037069119782,0.1669126827534515,0.4243836103345701
2026-05-26,0.40867346201648375,0.17052634847932055,0.42080018950419573
2026-05-27,0.4275371169784314,0.166129557406715,0.40633332561485364
2026-05-28,0.42548579516302715,0.16606820932356275,0.40844599551341004
2026-05-29,0.4259154129276189,0.16539172562263074,0.4086928614497503
2026-06-02,0.4064256492395814,0.16269307483467352,0.43088127592574516
2026-06-03,0.40862556191061256,0.16072562148521333,0.43064881660417403
2026-06-04,0.40750572590225786,0.1606471709662652,0.431847103131477
2026-06-05,0.4340583752262942,0.15530557381038915,0.4106360509633166
2026-06-08,0.42076519908861776,0.15599990557076757,0.4232348953406147
2026-06-09,0.4176961903061456,0.15693142204354343,0.425372387650311
2026-06-10,0.40053963908367424,0.16205645365309124,0.43740390726323447
2026-06-11,0.40449272281992826,0.16306633079139163,0.4324409463886802
2026-06-12,0.40517759340218146,0.16049610166977327,0.43432630492804536
2026-06-15,0.4112621398836441,0.15987326141763786,0.42886459869871807
2026-06-16,0.40836839248751894,0.15925046601153375,0.43238114150094725
2026-06-17,0.40500666473303537,0.16167452706839555,0.4333188081985691
2026-06-18,0.41092900184460784,0.15947567795219492,0.4295953202031973
2026-06-22,0.4116755500762389,0.15962846262567168,0.42869598729808933
2026-06-23,0.4098198520209246,0.15887710401584093,0.43130304396323443
2026-06-24,0.402930231049464,0.15741967119889505,0.439650097751641
2026-06-25,0.4026115731948866,0.1569911634420372,0.4403972633630761
2026-06-26,0.38602120405062845,0.15731511137427553,0.4566636845750961
2026-06-29,0.3902964041850391,0.1584086744637164,0.4512949213512445
2026-06-30,0.3885672839708094,0.15840652121146448,0.4530261948177261
2026-07-01,0.3888017965887157,0.15808765875031094,0.45311054466097334
