Date,all_assets_ml_net,all_assets_buy_hold,robust_assets_ml_net,robust_assets_buy_hold
2025-04-04,-0.016867120588962246,-0.05571264203239164,-0.016256563725793205,-0.060296113898124025
2025-04-07,-0.0013004625327253103,-0.009930990717383148,-0.0003333333333333333,-0.015521960835362317
2025-04-08,-0.0018442978006764754,-0.017840634001533594,0.0,-0.0206577278261378
2025-04-09,0.020267369895006836,0.09830181952007114,0.0,0.09004719238904035
2025-04-10,-0.0002,-0.020267818489564403,0.0,-0.011800171695565279
2025-04-11,0.0035236092953012887,0.00945989085101806,0.0,0.0034194083123138355
2025-04-14,-0.0002,0.006136513416762424,0.0,0.008517345236227011
2025-04-15,0.0,0.007208045132243579,0.0,0.013429633811408973
2025-04-16,0.0,-0.030840109612536228,0.0,-0.02914700849550711
2025-04-17,-0.0022613045668347987,-0.0039132267692989055,0.0,-0.003026500089928663
2025-04-21,-0.004709331911737613,-0.02055471336988155,0.0,-0.018160079323200778
2025-04-22,0.0042882687472522996,0.020904768570152887,0.0,0.018943488223537086
2025-04-23,0.004127362027452719,0.02441021139651207,0.0,0.026245341989951543
2025-04-24,0.006896525610499538,0.021458775975442834,0.0,0.01489138420187471
2025-04-25,0.0023496177333651946,0.014678118052890632,0.0,0.016831521804304767
2025-04-28,-0.0003521811044534751,-0.004683272872283384,0.0,-0.007112682926832943
2025-04-29,0.0014725677259587399,0.003546556157854308,0.0,0.0012551479199987743
2025-04-30,0.000619218678890121,0.0022484832053357275,0.0,0.002757532321200092
2025-05-02,0.004645057587441759,0.016939260680363156,0.0,0.015542370469852592
2025-05-05,-0.0002,-0.002269139770275874,0.0,-0.002485993097209538
2025-05-06,0.0,-0.004822349191538677,0.0,-0.0027509597969094246
2025-05-07,-0.0001815367655557008,0.006775166688364953,0.0,0.009952549205401487
2025-05-08,0.0022245290443036136,0.0077562267111714435,0.0,0.005777858772284465
2025-05-09,-0.0002,0.0015205634349768405,0.0,0.002326698169465402
2025-05-13,0.0021792857541291567,0.01796305314285367,0.0036321429235485945,0.024947230836029677
2025-05-14,0.008218001796710016,0.011564385607598916,0.013696669661183361,0.014456065699106105
2025-05-15,0.0030881693622639927,0.0047360019146233555,0.005146948937106655,0.006775008698781708
2025-05-16,0.0006454927917132426,0.004613346095191595,0.0010758213195220712,0.005399523158996944
2025-05-19,0.0002510966598147313,0.0013415978468141355,0.00041849443302455214,-0.0014590375301134124
2025-05-20,-0.0015943763808032418,-0.003038575064617843,-0.002657293968005403,-0.003444713093319729
2025-05-21,-0.004966451712255693,-0.013560459230619503,-0.008277419520426155,-0.013894344635944522
2025-05-22,0.0007627758112483069,0.003300005090269531,-8.201238013483211e-05,0.003189604409723268
2025-05-23,-0.00034311047921891085,-0.006371800029514985,-0.0002385174653648514,-0.004103119211685935
2025-05-27,0.00528727313424251,0.021074821768457718,0.008812121890404182,0.019500906635319264
2025-05-28,0.002584648663857414,-0.001722899062768768,0.00430774777309569,0.0010152245947356493
2025-05-29,-0.00011926158802368897,0.007549167768531362,-0.00019876931337281493,0.010964618769136495
2025-05-30,-0.0014239651747597116,-0.00684059932944221,-0.002373275291266186,-0.012096178418492457
2025-06-02,0.0017526985164819208,0.007361895544308705,0.002921164194136535,0.00847136485764118
2025-06-03,0.0008730064789904235,0.008459641746303048,0.0014550107983173726,0.01077219742256752
2025-06-04,0.0007374943406793346,0.0028215438770313296,0.0012291572344655577,0.0031252767417813874
2025-06-05,-0.0011221067008013062,-0.0035046418627035837,-0.0018701778346688436,-0.006069926157315719
2025-06-06,0.0024980633130206264,0.008079370897550975,0.004163438855034378,0.008282760128986544
2025-06-09,0.001820309214379634,0.004406619447135984,0.0030338486906327233,0.0051742658732879905
2025-06-10,-0.00036086823832068846,0.002052716960093415,-0.0006014470638678141,0.002506815953495075
2025-06-11,-0.0018107385337255532,-0.003318794397599789,-0.0030178975562092556,-0.005611421538593249
2025-06-12,-9.66293208213731e-05,0.006056352101206386,-0.00016104886803562182,0.004903265141800173
2025-06-13,-0.0011849874488783605,-0.011544282414768414,-0.001974979081463934,-0.012333882090991732
2025-06-16,0.00039802956612779996,0.008971984867568695,0.0006633826102129999,0.007383067399377811
2025-06-17,-0.00035036480532288914,-0.0035477174719294124,-0.0005839413422048153,-0.0018971177862875388
2025-06-18,-0.0010647379645682964,0.0017089941150370436,-0.001774563274280494,0.0013709586051231515
2025-06-20,-0.0006696948506368814,-0.00493754839502476,-0.0011161580843948025,-0.004896909908771822
2025-06-23,0.0038319588478668678,0.00798858489970684,0.0032924606324076233,0.003882039586957098
2025-06-24,0.003815852904678385,0.01414002185830827,0.006693088174463975,0.01565044107853882
2025-06-25,0.0014664913074627695,0.011527272918891284,0.002444152179104616,0.016890923371248572
2025-06-26,0.0007575663340433358,0.005652363547834494,0.001262610556738893,0.0027962924151701727
2025-06-27,0.0017810800827456896,0.006574544397086402,0.0029684668045761495,0.010828166559903707
2025-06-30,0.0002229118145961273,0.0033716317647069617,0.0003715196909935455,0.002472408912822447
2025-07-01,0.0008906725468419196,-0.008952209342886031,0.0014844542447365328,-0.008518631507647608
2025-07-02,-0.0011527461070167222,0.005910077776628842,-0.001921243511694537,0.008178662276188464
2025-07-03,0.00044595905406139556,0.009804740442676475,0.000743265090102326,0.007800728231101228
2025-07-07,0.0020349587278164273,-0.002791781357052736,0.003391597879694045,-0.0013935318879029583
2025-07-08,0.0002627605233468611,0.0020480075902418182,0.00043793420557810175,0.0039627989328686235
2025-07-09,-0.00034990533437486706,0.00863993961841003,-0.0005831755572914451,0.007415665348629104
2025-07-10,0.0007448232371126906,0.0017129521700343098,0.0012413720618544843,0.0046782282199338
2025-07-11,0.0007420421019082024,0.00132207693190447,0.0012367368365136706,0.0017305337988657483
2025-07-14,0.0013046083805141162,0.0012616018525727136,0.0021743473008568603,0.001092447604683559
2025-07-15,-0.0008641023445411955,0.007659827390363883,-0.001440170574235326,0.010605237750786181
2025-07-16,0.0005988488649342873,0.0017095396193661295,0.0009980814415571455,0.0026397582764804786
2025-07-17,0.005070912191601162,0.00957818977301277,0.006087263263600133,0.009257793098836231
2025-07-18,0.0009281962093808275,-0.00033748755315898826,0.0018803270156347125,0.0008327745811667434
2025-07-21,0.00216534687802481,0.0013744680932888942,0.0022139874966430333,0.0005559691208542791
2025-07-22,-0.0010488462950225097,-0.008003503447065064,-2.279162095109033e-05,-0.008483514890288016
2025-07-23,0.006338574816351495,0.011066261316130177,0.009043875566094798,0.016527525126702452
2025-07-24,0.0049797595074986935,0.010426980784113837,0.00759008817104756,0.013367521843678324
2025-07-25,0.0011262850205811638,0.0015482982893479935,0.0010748119452118623,-6.834785123170188e-05
2025-07-28,-0.0004,0.0022194416614519817,-0.0003333333333333333,0.003442548444259027
2025-07-29,-0.000446631299479505,-0.002459767095278531,-0.0007443854991325084,-0.003628817189598621
2025-07-30,-0.0017830548953192468,0.00316306191567326,-0.0030850824970595583,0.004389391048337059
2025-07-31,-0.0024007340500421526,0.00307247142857916,-0.0036678900834035875,-0.006271063783925834
2025-08-01,-0.004539777399895839,-0.016698425578076614,-0.0006666666666666666,-0.015397483359809469
2025-08-04,0.004708839180120994,0.019578649488011645,0.001697511183043029,0.019147483953277106
2025-08-05,-0.0015578946967872652,-0.005789540841455998,-0.0003333333333333333,-0.00247611545651479
2025-08-06,0.0038485832293219113,0.006814154946835416,0.002219919823035599,0.008937400050432235
2025-08-07,0.0031172036928436065,0.004136867671687483,0.005528672821406011,0.008370119032294157
2025-08-08,0.005539467212641558,0.010001231379743247,0.009232445354402596,0.012791282188868935
2025-08-11,-0.0005955196010673845,-0.0017519964621145467,-0.0009925326684456408,-0.00176123920920405
2025-08-12,0.0021292157691033876,0.009542264542920398,0.003548692948505646,0.006942020209056728
2025-08-13,0.0006846264772040645,-0.0022792045059442543,0.0011410441286734407,0.0014889440417180284
2025-08-14,1.8602714158966192e-05,0.00023862075816647455,3.100452359827699e-05,-0.0005603661162802606
2025-08-15,-0.003005329021782144,-0.006294082122956612,-0.00500888170297024,-0.0075506786076650805
2025-08-18,-0.001245947723502261,-0.0007770694082584795,-0.0020765795391704347,0.0008050721334240304
2025-08-19,-0.0012850392874434124,-0.012584774658197717,-0.0021417321457390206,-0.011727071175175463
2025-08-20,-0.0019188920427080313,-0.0030195527538629417,-0.000885693601648215,-0.00040522371199136487
2025-08-21,-0.0010023619611224887,-6.468970764077487e-05,-0.0013372699352041477,0.0018645536942768863
2025-08-22,0.003701407106416599,0.011613237443168157,0.006169011844027665,0.012236375448652007
2025-08-25,-0.0027696082430375135,-0.002472553579003156,-0.004616013738395856,-0.0012076027615719465
2025-08-26,-0.0003944779761850592,0.0017081476058178335,-0.0006574632936417654,0.0029759955694160047
2025-08-27,0.0010554669171930265,0.0030481634654684563,0.001759111528655044,0.0014473977485131018
2025-08-28,0.0013461204064376454,0.0021677513906186,0.002243534010729409,-0.00038131281928103594
2025-08-29,-0.0017954309467450135,-0.010559787738751302,-0.0007295699164506416,-0.011811712810803251
2025-09-02,-0.006049971146454891,-0.005649971146454891,-0.005923677012808937,-0.005590343679475603
2025-09-03,5.4603592073454614e-05,0.0013385128246750089,-0.002683304184665484,-0.0005434554636628933
2025-09-04,0.006093337475809313,0.006293337475809313,0.005410219103951526,0.00574355243728486
2025-09-05,-0.009734850299419983,-0.009734850299419983,-0.00819471802120945,-0.00819471802120945
2025-09-08,0.002969027996322171,0.004461961149650628,0.003655738440491829,0.003655738440491829
2025-09-09,0.004058324163111049,0.004142627982833514,0.0058195039058313025,0.0058195039058313025
2025-09-10,0.015345182706731086,0.01639714157743506,0.025908637844551812,0.025908637844551812
2025-09-11,0.0009418526483449654,0.0023059757814083426,0.0014767066718099908,0.0014767066718099908
2025-09-12,0.0019316090914051065,0.0021316090914051066,-0.003834408970623926,-0.003834408970623926
2025-09-15,0.0013002897415735019,0.003332949368341409,-0.0010688381498228001,-0.0008666945789049807
2025-09-16,-0.002146846728725493,-0.005620499476073881,0.0005096708424792524,-0.0049980574397936834
2025-09-17,-0.006344770881756423,-0.005744770881756423,-0.010217718967035827,-0.00955105230036916
2025-09-18,0.009325958932051348,0.008177729975281944,0.012870952200053595,0.011649987590973132
2025-09-19,-0.0010225860583248814,0.003594332964497271,-0.003960729271342019,-0.0024808177273084966
2025-09-22,-0.001073690070727928,0.007969210473876043,-0.0014561501178798801,0.013548324817626209
2025-09-23,0.001073566788495528,-0.009015351268010252,0.00178927798082588,-0.00942925514035057
2025-09-24,-0.001745942683407198,-0.0035232533079228466,-0.0029099044723453296,-0.005304063228395457
2025-09-25,-0.0012007921764547902,-0.002472504231600059,-0.002001320294091317,-0.0006451219312103204
2025-09-26,0.0018475451996854853,0.004357751195363591,0.0020422591857950736,0.002980210730996117
2025-09-29,0.0019655539986652925,0.007301372066709133,0.0017322306084302703,0.008578871236646282
2025-09-30,0.004237123883815386,0.010741210827457293,0.00614879427137538,0.014818908171972215
2025-10-01,0.0021628444298088965,0.0047093095169854935,0.003938074049681495,0.005117219923848726
2025-10-02,0.005738173915565104,0.0061728371315592275,0.008526616427798247,0.011464008481587943
2025-10-03,-0.0007691663117861625,-0.0014895386222264716,0.00012128302948718102,-0.0021198645707955674
2025-10-06,0.0035056666639490695,0.005625924934545256,0.0033393929107900324,-0.00035604905391265856
2025-10-07,0.0022836598587478107,0.0019446991199419284,0.008789286718107156,0.00789101882009735
2025-10-08,-0.00114171556140934,0.006282162556768478,-0.0012361926023488994,0.006095549037480256
2025-10-09,-0.0023481408827463746,0.0005775379850806895,-0.0031768167314075355,0.002921935661773789
2025-10-10,-0.012571025661040559,-0.026723894419058092,-0.009380311634313928,-0.02566875937477146
2025-10-13,0.002207023402232711,0.01248570338738073,0.0023292435337444553,0.011719950303094029
2025-10-14,-0.004785522757554572,-0.013376437639141292,-0.0050888897324833,-0.019762527008251724
2025-10-15,0.0010677741907248574,0.0024024311187818446,0.002112956984541429,0.0017426698106618455
2025-10-16,-0.0022720098502925223,-0.0015194808714702247,-0.0037866830838208707,-0.00011655113846594418
2025-10-17,-0.00023708330903278156,0.002827347648536427,-0.0013453612646202595,0.0012397658440842507
2025-10-21,0.0010662261890154625,-7.005466759069101e-05,0.0021103769816924376,-0.0005907575237655468
2025-10-22,0.0006800662194602847,-0.0011055181868153685,0.0011334436991004744,-0.0004857413794961962
2025-10-23,0.004031441166883832,0.006324752864413386,0.004250265534576118,0.007726335450888744
2025-10-24,0.001773256344358365,0.00978222930232242,0.0032887605739306083,0.010791291767503708
2025-10-27,0.003636990930732331,0.01583602427809829,0.006061651551220552,0.015421365789040298
2025-10-28,0.006092982639318944,0.017794954158337407,0.003872074433883377,0.020478690893258527
2025-10-29,-0.0013908933282526848,0.005488909972609535,-0.0019983960171320683,0.007966945884672652
2025-10-30,-0.011197063033145849,-0.014054793561320934,-0.008942764909701658,-0.008609431576368324
2025-10-31,0.0008356038682715289,-0.0019829056704487426,0.0004513289307417348,0.00012750478719573502
2025-11-03,-0.0008451149509745012,0.004847836329739641,-0.0002397868016139245,0.006986895966830775
2025-11-04,-0.0044934139223000045,-0.01647066740505434,-0.0057483080836820966,-0.018944366082201253
2025-11-05,0.0004930953312308308,-0.004296325711975313,0.001155158885384718,-0.0046830499266830765
2025-11-06,0.005480301175027691,-0.009517329893276204,0.009133835291712819,-0.003041102677395028
2025-11-07,-0.0026507261231787814,-0.0024889396890700024,-0.003032779460270363,-0.0029087192226556757
2025-11-10,0.004962947363454817,0.020244949380303523,0.0008968437965876097,0.020207677509438676
2025-11-11,0.003242939196708039,-0.0019486144605264989,0.005738231994513399,-0.004125294760441878
2025-11-12,0.0007695508598192459,0.0014745564568119374,3.86188984402569e-06,0.0011083152234975986
2025-11-13,-0.006721857602918502,-0.0179670866131044,-0.00608377977881754,-0.018020512426385433
2025-11-14,-0.0010932171807398468,0.005587512790688009,-0.001407348467625728,0.004497241203409441
2025-11-17,-0.004788863094459672,-0.00834338538258741,-0.0030437533655909657,-0.009301290512470528
2025-11-18,-0.00846381047665552,-0.01631528635747448,-0.004774489573746969,-0.014134977156218698
2025-11-19,0.0006471709428359287,0.005029987282001658,0.0014119515713932145,0.010895861328890755
2025-11-20,-0.005890070858066987,-0.016729412720678606,-0.004149674422697092,-0.014657947748201653
2025-11-21,-0.0034626909057698272,-0.0017601221591913908,-0.0013748351984924263,-0.0010415018651590928
2025-11-24,0.006762778998207453,0.011877431214937385,0.009943946014387492,0.009943946014387492
2025-11-25,0.004425125530609852,-0.00035702864663589295,0.0035513005457186533,-0.004752289749690923
2025-11-26,0.010531415581238046,0.010731415581238047,0.008660096694480571,0.008993430027813906
2025-11-28,0.002518653980435559,0.002518653980435559,-0.002974246186960553,-0.002974246186960553
2025-12-01,-0.0010180832490825687,-0.0010180832490825687,0.002993252766881375,0.002993252766881375
2025-12-02,0.005357132819748323,0.005357132819748323,0.0040873037468007745,0.0040873037468007745
2025-12-03,-0.004816614186693524,-0.004816614186693524,-0.0004953226314657148,-0.0004953226314657148
2025-12-04,0.004685935248973627,0.004685935248973627,0.005949930879813252,0.005949930879813252
2025-12-05,0.0009179300682412128,0.0009179300682412128,-0.0014375145719537352,-0.0014375145719537352
2025-12-08,0.005010221579305441,0.005010221579305441,0.003567227109516846,0.003567227109516846
2025-12-09,0.0003905468096033319,0.0004120446310788894,0.0003054007350617267,-0.0004032181249445932
2025-12-10,-0.0003602905153592403,-0.0046124561693165365,-0.0002671508589320671,6.618247440126623e-05
2025-12-11,0.00021362806200948549,-0.0002332612210098395,-0.0027305899665482913,-0.0027305899665482913
2025-12-12,-0.006386299151168795,-0.012160357926997056,-0.007237903549838887,-0.010488565642593114
2025-12-15,0.0003069574355766715,-0.0004969198880946602,0.0030958926937328566,0.00342922602706619
2025-12-16,0.0024606227108648236,0.002856983305092653,0.0029988587850235207,0.0029988587850235207
2025-12-17,-0.010845132631838016,-0.014552522076358442,-0.017886281662370496,-0.017886281662370496
2025-12-18,0.008121464372582942,0.011019483373296723,0.008032950703275143,0.008032950703275143
2025-12-19,0.010979919381365643,0.012181604379128297,0.014621378458231638,0.014621378458231638
2025-12-22,0.008213576017142144,0.007801994739207641,0.01209148335833691,0.01209148335833691
2025-12-23,0.003948783406971112,0.010954920353337182,0.005020198891414511,0.015370432524939156
2025-12-24,0.0011466759777184255,0.0009930850337772634,0.0009359059862699137,-0.00012113474915516805
2025-12-26,-0.0002817988439905994,0.0016270999003963338,-0.00044825612992508795,0.002944980826438829
2025-12-29,-0.0017875460410872624,-0.004462499470883485,-0.0013657150107662848,-0.005407074310674072
2025-12-30,0.0003594883015727079,-0.00020705184932514608,0.0013722761768891756,0.0001680134728256529
2025-12-31,-0.003630463261956507,-0.006323193661374659,-0.0032955661655431623,-0.005144040372177157
2026-01-02,-0.00044546512132102016,-0.0017754586070120927,-9.676517230305908e-05,0.005047737200302309
2026-01-05,0.00044847259021672006,0.002995982274326314,0.001477531401194332,0.0024090915587146786
2026-01-06,0.00790241319927405,0.008924168280172196,0.009180712226854978,0.007954772260283035
2026-01-07,0.0030510528282803096,0.005240979463522222,0.0016299332163391596,0.0049589751566714675
2026-01-08,-0.0038504473773190106,-0.011309925931601295,-0.006084078962198351,-0.01325803201240805
2026-01-09,0.002518976963075725,0.004516468029683552,0.003715907499495167,0.0033916489255484037
2026-01-12,0.00037526761427180143,0.0006277762061753344,0.002085976212362025,0.002230240633995869
2026-01-13,-0.0010547933138358445,-0.00041051741348003824,0.00278954177107249,0.004357611446580312
2026-01-14,-0.0062935799791541845,-0.01130405505942902,-0.002493595937624401,-0.00728344465136473
2026-01-15,0.001835095941455278,0.00630507198550867,0.004165685386479767,0.011282312126568753
2026-01-16,0.0018477270759878817,0.000970933551252795,0.0010225427868905494,-0.00043877975433459504
2026-01-20,-0.02158234922191098,-0.021382349221910978,-0.025017498371627627,-0.024684165038294292
2026-01-21,0.0032241273457967123,0.005949341085977622,0.013341316663915396,0.013043879667549349
2026-01-22,0.005264413922965394,0.007529520661526501,0.0014077525575714922,0.004849597121840003
2026-01-23,0.009300239909464558,0.012294526039722031,0.0048910959507441065,0.008495765922162871
2026-01-26,0.00016778189707999952,0.001247803825417937,-0.0028179912211843128,-0.0024846578878509793
2026-01-27,0.010738421565920397,0.012551478419723506,0.01059677670427798,0.01059677670427798
2026-01-28,0.004510634223958454,0.00517294038206606,0.0067894127402030975,0.0067894127402030975
2026-01-29,-0.019743410525446193,-0.019706648685781425,0.0004048174375751448,0.0024611783616593406
2026-01-30,-0.004051023780057483,-0.007886871517683103,-0.004283446972351057,-0.006672912587498543
2026-02-02,-0.002130000870944304,-0.007706171792679961,-0.00014472421258907944,-0.009771675748815175
2026-02-03,-0.015809412849332884,-0.015609412849332881,-0.011653698778144594,-0.011320365444811261
2026-02-04,0.0010289651083373208,-0.008885279295405968,-0.00036736723717042,-0.0114014350301187
2026-02-05,-0.014146216924139244,-0.01682527365537938,-0.007062874065205227,-0.006729540731871893
2026-02-06,0.02216872539465111,0.02639629755642927,0.030622774129012598,0.030622774129012598
2026-02-09,0.003232958317474366,0.009959316768326777,-0.0049655578770914826,0.0036916632625850396
2026-02-10,-0.002027431726528728,-0.0045339190225390565,-0.0031130830390117734,-0.005744116742521658
2026-02-11,-0.005391388063126268,-0.0032531667199632965,-0.0018071328945015175,0.000862530982797353
2026-02-12,-0.003367207953567908,-0.010707813616327267,-0.0035264515559317124,-0.008981158228348404
2026-02-13,-0.0026100842309831674,-0.006602404020035868,-0.003918811972286458,-0.011283027672525833
2026-02-19,0.0019234904257000363,0.0010724494614760439,0.003398130379195267,0.0032562874438636738
2026-02-20,0.002113287898926597,0.0059267151844033085,0.004551094352273817,0.007957180071840616
2026-02-23,-0.007914959090519225,-0.008523174097211306,-0.0024840915804222505,0.0005538701728958021
2026-02-24,0.0028127870566588163,0.006318430927103913,0.0007604733635637739,0.0030227148191224926
2026-02-25,0.007064026258556733,0.012773131453540887,0.0018333682731429546,0.00651746721948443
2026-02-26,-0.00238912811334282,-0.015714300865513554,-0.004913819600856795,-0.02310089986584163
2026-02-27,-0.00557112279785259,-0.014540536261705239,-0.001833904159013781,-0.015716008108006996
2026-03-02,0.0036262848647324207,0.004089764071695678,0.001112656940679931,0.0014459902740132646
2026-03-03,0.0006290759868064378,-0.003975350607056338,-0.0034511889869057732,-0.007556702155571064
2026-03-04,0.00022883062580505466,0.006251573108811659,-0.0006666666666666666,0.004290185631877404
2026-03-05,0.0013896946352987883,0.0017512813508527181,-0.0021918901639692563,-0.0005849672793447983
2026-03-06,-0.003459058888385802,-0.01292469490379491,-0.004369043303620683,-0.015130708331968909
2026-03-09,0.0052525212978207225,0.00756654766558047,0.008387411427170402,0.007792256402819405
2026-03-10,-0.0019830430283285017,0.005154882390023663,-0.0003333333333333333,0.011557706090188025
2026-03-11,-0.0004337611625776061,0.0009151995193903417,0.0,0.0022921563838638193
2026-03-12,-0.001491807755221819,-0.012324786926484577,0.0,-0.012333865686081339
2026-03-13,-0.0002,-0.00883062628442064,0.0,-0.007507988403307501
2026-03-16,0.005120180957332332,0.01222176022649175,0.005159040630056603,0.012922515420538053
2026-03-17,-0.0004700417320538273,0.00375393893149738,-0.0003333333333333333,0.005079888137694962
2026-03-18,-0.001633007134772302,-0.008693636200424914,0.0036376883058580147,-0.003483467060771961
2026-03-19,-0.0016140353925695905,-0.005583016655928375,-0.0003333333333333333,-0.005894881945487707
2026-03-20,-0.010883120394253565,-0.017046601147272522,-0.01201205002130253,-0.0161239487769201
2026-03-23,-0.003022805522271077,0.0049777379501488635,-0.006024388187793976,0.0034835272300759446
2026-03-24,-0.0055577168001235576,-0.007153052480281597,-0.0003333333333333333,-0.0007132931461491335
2026-03-25,-0.0009121441747055314,0.007432535715675837,0.0,0.011715926308834593
2026-03-26,-0.002732863593467938,-0.019615770465210857,0.0,-0.020182199887080293
2026-03-27,-0.0050277498565123755,-0.01658519096000719,0.0,-0.012750183042918565
2026-03-30,0.001227684704123888,-0.0044052353879582284,0.0,-0.006840409529335363
2026-03-31,0.005800098106923901,0.029760810907655942,-0.000742889073821399,0.027906997349318414
